3M France,Autres types de personne morale,VERTICAL,06/06/2014,TRANSPORT,€635,,
3M France,Autres types de personne morale,VERTICAL,19/05/2014,REPAS,€21,,
3M France,Autres types de personne morale,VERTICAL,10/04/2014,TRANSPORT,€593,,
3M France,Etablissement de santé,SOS HABITAT ET SOINS,16/04/2014,AUTRE:[APPEL FONDS],€5,000,,
ABBOTT FRANCE,Pharmacien,HATTAB JEAN JACQUES,15/01/2014,REPAS,€49,,
ABBOTT FRANCE,Pharmacien,JACQUES CHANTAL,15/01/2014,REPAS,€49,,
ABBOTT FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,BOUBCHIZ MIRIAM,15/01/2014,REPAS,€49,,
ABBOTT FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,BRUNET AUDREY,15/01/2014,REPAS,€49,,
ABBOTT FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,LAZAROVSKI HUBICA,15/01/2014,REPAS,€49,,
ABBOTT PRODUCTS SAS,Etudiant,RIBET Laura,05/12/2013,REPAS,€60,,
ABBOTT PRODUCTS SAS,Médecin,BARRAILLER ERIC,13/03/2014,REPAS,€40,,
ABBOTT PRODUCTS SAS,Médecin,CHATAIS PASCAL,13/03/2014,REPAS,€40,,
ABBOTT PRODUCTS SAS,Médecin,HADDAD Thierry,05/12/2013,REPAS,€60,,
ABBOTT PRODUCTS SAS,Médecin,HENRY Marc,17/09/2013,REPAS,€39,,
ABBOTT PRODUCTS SAS,Médecin,HENRY MARC,24/01/2014,REPAS,€40,,
ABBOTT PRODUCTS SAS,Médecin,KARSENTY Paul,05/12/2013,REPAS,€60,,
ABBOTT PRODUCTS SAS,Médecin,NAJMARK Dominique,05/12/2013,REPAS,€60,,
ABBOTT PRODUCTS SAS,Médecin,NGUYEN Nam minh,05/12/2013,REPAS,€60,,
ABBOTT PRODUCTS SAS,Médecin,SMADJA Lucien,05/12/2013,REPAS,€60,,
ABBOTT PRODUCTS SAS,Médecin,THEBAULT ROBERT,13/03/2014,REPAS,€40,,
ABBOTT PRODUCTS SAS,Médecin,TISAL Hubert,05/12/2013,REPAS,€60,,
AbbVie,Association professionnel de santé,AFP RIC,15/11/2013,AUTRE: [DONS],€35,000,,
AbbVie,Médecin,DAY NESRINE,15/01/2014,REPAS,€60,,
AbbVie,Médecin,DETRE PATRICIA,13/10/2013,AUTRE: [INSCRIPTION],€750,,
AbbVie,Médecin,DETRE PATRICIA,13/10/2013,REPAS,€60,,
AbbVie,Médecin,DETRE PATRICIA,14/10/2013,REPAS,€55,,
AbbVie,Médecin,DETRE PATRICIA,15/10/2013,REPAS,€60,,
AbbVie,Médecin,DETRE PATRICIA,13/10/2013,TRANSPORT,€861,,
AbbVie,Médecin,DETRE PATRICIA,14/10/2013,HÉBERGEMENT,€210,,
AbbVie,Médecin,DETRE PATRICIA,15/10/2013,HÉBERGEMENT,€210,,
AbbVie,Médecin,DETRE PATRICIA,13/10/2013,TRANSPORT,€72,,
AbbVie,Médecin,DETRE PATRICIA,13/10/2013,HÉBERGEMENT,€210,,
AbbVie,Médecin,TREDUP JURGEN FRANTZ,15/01/2014,REPAS,€60,,
AbbVie,Médecin,TREDUP JURGEN FRANTZ,10/07/2013,Repas,€58,,
AbbVie,Médecin,TREDUP JURGEN FRANTZ,13/03/2014,REPAS,€32,,
AbbVie,Médecin,VERON CHRISTIAN,23/01/2014,REPAS,€40,,
AbbVie,Pharmacien,TARARINE BRIGITTE,08/07/2013,Repas,€19,,
AFFINITES SANTE,Association usager de santé,ASSOCIATION FRANCAISE DES DIABETIQUES,10/10/2013,REPAS,€114,,
