ABBOTT PRODUCTS SAS,Médecin,LLOBELL ALAIN,04/04/2014,REPAS,€20,,
ALLERGAN FRANCE,Médecin,RUMEN FRANCK,24/06/2014,REPAS,€20,,
ALLERGAN FRANCE,Médecin,RUMEN FRANCK,30/01/2014,REPAS,€60,,
ALLERGAN FRANCE,Médecin,RUMEN FRANCK,15/11/2013,REPAS,€41,,
ASTRAZENECA,Médecin,BISSONNIER PATRICE,09/04/2014,Repas,€20,,
ASTRAZENECA,Médecin,BISSONNIER PATRICE,22/01/2014,Repas,€20,,
ASTRAZENECA,Médecin,BISSONNIER PATRICE,22/01/2014,Repas,€20,,
ASTRAZENECA,Médecin,BISSONNIER PATRICE,26/03/2014,Repas,€20,,
ASTRAZENECA,Médecin,LLOBELL ALAIN,22/01/2014,Repas,€20,,
ASTRAZENECA,Médecin,LLOBELL ALAIN,29/11/2013,Repas,€43,,
ASTRAZENECA,Médecin,LLOBELL ALAIN,09/04/2014,Repas,€20,,
ASTRAZENECA,Médecin,LLOBELL ALAIN,22/01/2014,Repas,€20,,
ASTRAZENECA,Médecin,LLOBELL ALAIN,27/09/2013,Repas,€43,,
ASTRAZENECA,Médecin,LLOBELL ALAIN,26/03/2014,Repas,€20,,
ASTRAZENECA,Médecin,LLOBELL ALAIN,20/09/2013,Repas,€43,,
ASTRAZENECA,Médecin,MARTIN JEAN PATRICK,09/04/2014,Repas,€20,,
ASTRAZENECA,Médecin,MARTIN JEAN PATRICK,26/03/2014,Repas,€20,,
ASTRAZENECA,Médecin,MARTIN JEAN PATRICK,22/01/2014,Repas,€20,,
ASTRAZENECA,Médecin,MARTIN JEAN PATRICK,22/01/2014,Repas,€20,,
Bayer HealthCare SAS,Médecin,LE PIFFER ANNE LAURE,26/03/2014,Hospitalité,€60,,
BOEHRINGER INGELHEIM FRANCE,Médecin,BISSONNIER PATRICE,05/07/2013,HOSPITALITE,€45,,
BOEHRINGER INGELHEIM FRANCE,Médecin,LLOBELL ALAIN,05/07/2013,HOSPITALITE,€45,,
BOEHRINGER INGELHEIM FRANCE,Médecin,MARTIN JEAN PATRICK,05/07/2013,HOSPITALITE,€45,,
