ASTRAZENECA,Médecin,JACOB J MARC,22/05/2014,Repas,€57,,
ASTRAZENECA,Médecin,JACOB PASCALE,10/10/2013,Repas,€57,,
BOIRON,Pharmacien,RIGOUT MURIELLE,05/12/2013,[AUTRE],€30,,
IPSEN PHARMA,Médecin,NORMAND GUILLAUME,20/12/2013,REPAS,€29,,
IPSEN PHARMA,Médecin,NORMAND GUILLAUME,26/08/2013,REPAS,€14,,
IPSEN PHARMA,Médecin,NORMAND GUILLAUME,22/11/2013,REPAS,€27,,
IPSEN PHARMA,Médecin,NORMAND GUILLAUME,08/11/2013,REPAS,€19,,
IPSEN PHARMA,Médecin,NORMAND GUILLAUME,14/10/2013,REPAS,€16,,
IPSEN PHARMA,Médecin,NORMAND GUILLAUME,03/02/2014,REPAS,€17,,
IPSEN PHARMA,Médecin,NORMAND GUILLAUME,02/12/2013,REPAS,€16,,
IPSEN PHARMA,Médecin,NORMAND GUILLAUME,23/04/2014,REPAS,€16,,
IPSEN PHARMA,Médecin,NORMAND GUILLAUME,19/05/2014,REPAS,€14,,
MSD France,Médecin,JACOB PASCALE,02/05/2013,HOSPITALITÉ,€57,,
MSD France,Médecin,MOULIN ALEXANDRE,19/02/2013,HOSPITALITÉ,€48,,
MUNDIPHARMA,Médecin,JACOB PASCALE,27/03/2014,HOSPITALITE REUNION PROFESSIONNELLE,€64,,
NOVARTIS PHARMA SAS,Médecin,JACOB PASCALE,22/05/2014,Autre : [Participation Evenement Scientifique],€35,,
SEPTODONT SAS,Association professionnel de santé,LARRIBE & ALBERCA,04/12/2012,Cadeaux,€144,,
