ALK-Abelló,Médecin,VAN GANSE ERIC,13/06/2013,AUTRE : [RESTAURATION],€80,,
ALK-Abelló,Médecin,VAN GANSE ERIC,24/01/2013,AUTRE : [RESTAURATION],€42,,
ALK-Abelló,Médecin,VAN GANSE ERIC,24/01/2013,TRANSPORT,€37,,
Amplifon Groupe France,Médecin,ELBAZE DENIS,24/05/2014,REPAS,€60,,
ASTRAZENECA,Médecin,CANTRELLE FRANCOIS,13/11/2013,Repas,€43,,
ASTRAZENECA,Médecin,DJEUMEN WANDJI Charly,29/11/2013,Repas,€146,,
ASTRAZENECA,Médecin,DJEUMEN WANDJI Charly,29/11/2013,Transport,€402,,
ASTRAZENECA,Médecin,DJEUMEN WANDJI Charly,29/11/2013,Hébergement,€230,,
ASTRAZENECA,Médecin,WOLFF PIERRE,08/10/2013,Repas,€57,,
BIOCODEX,Médecin,WOLFF PIERRE,12/12/2013,REPAS,€60,,
BOIRON,Pharmacien,BRUNO-LERAY FLORENCE,22/04/2014,[REPAS],€30,,
BOIRON,Pharmacien,MONTAGNON ANNE,25/11/2013,[REPAS],€23,,
BOIRON,Pharmacien,MONTAGNON-JOUVE DE GUIBERT ANNE,22/04/2014,[REPAS],€30,,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,BAROU DOMINIQUE,25/11/2013,[REPAS],€23,,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,BAROU DOMINIQUE,22/04/2014,[REPAS],€30,,
CENTRALE DES PEELINGS,Médecin,ELBAZE DENIS,21/03/2014,cadeaux,€17,,
CHIESI SA,Médecin,CANTRELLE FRANCOIS,02/04/2014,Repas,€21,,
DAIICHI SANKYO FRANCE SAS,Médecin,MORVAN PIERRE GUY,29/11/2013,Repas,€28,,
DENTSPLY Implants,Chirurgien-dentiste,HALABI BECHARA,25/10/2013,REPAS,€10,,
GLAXOSMITHKLINE SANTE GRAND PUBLIC,Chirurgien-dentiste,BOUCHOUCHA SAMUEL,07/04/2014,REPAS,€40,,
GLAXOSMITHKLINE SANTE GRAND PUBLIC,Chirurgien-dentiste,BOUCHOUCHA SAMUEL,16/04/2013,Hospitalite,€26,,
GLAXOSMITHKLINE SANTE GRAND PUBLIC,Chirurgien-dentiste,HAKIMI JONATHAN,15/04/2013,Hospitalite,€27,,
GLAXOSMITHKLINE SANTE GRAND PUBLIC,Chirurgien-dentiste,HAKIMI JONATHAN,07/04/2014,REPAS,€40,,
ICOMED,Médecin,CANTRELLE FRANCOIS,21/11/2013,Autre: [Enquête],€32,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ELBAZE DENIS,17/09/2012,Inscription,€350,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ELBAZE DENIS,17/09/2012,Transport,€346,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ELBAZE DENIS,17/09/2012,Hospitalité,€266,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ELBAZE DENIS,15/05/2014,REPAS,€37,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,WOLFF PIERRE,13/06/2013,Hospitalite,€11,,
Laboratoire Innothera,Pharmacien,OLIVIER JEAN PIERRE,13/11/2013,REPAS,€50,,
Laboratoires BESINS INTERNATIONAL,Médecin,AUDIGNON GARCIA Agnes,11/07/2013,Repas,€15,,
Laboratoires Grünenthal SAS,Médecin,WOLFF PIERRE,24/10/2013,REPAS,€55,,
LABORATOIRES OMEGA PHARMA FRANCE,Pharmacien,MONTAGNON ANNE,15/10/2013,INVITATIONS,€20,,
MSD France,Médecin,AUDIGNON GARCIA AGNES,13/02/2014,REPAS,€54,,
MSD France,Médecin,AUDIGNON GARCIA AGNES,18/09/2012,REPAS,€35,,
MSD France,Médecin,AUDIGNON GARCIA AGNES,06/06/2013,REPAS,€35,,
MSD France,Médecin,AUDIGNON GARCIA AGNES,02/03/2012,REPAS,€36,,
MSD France,Médecin,WOLFF PIERRE,13/02/2014,REPAS,€54,,
MSD France,Médecin,WOLFF PIERRE,28/06/2012,REPAS,€40,,
MSD France,Médecin,WOLFF PIERRE,04/07/2012,REPAS,€60,,
MSD France,Médecin,WOLFF PIERRE,05/09/2012,REPAS,€29,,
MSD France,Médecin,WOLFF PIERRE,02/02/2012,HOSPITALITE,€60,,
MSD France,Médecin,WOLFF PIERRE,12/06/2014,REPAS,€38,,
MSD France,Médecin,WOLFF PIERRE,13/02/2014,REPAS,€54,,
SANOFI AVENTIS FRANCE,Pharmacien,MONTAGNON ANNE,24/06/2014,Repas,€13,,
SANOFI AVENTIS FRANCE,Pharmacien,MONTAGNON ANNE,14/09/2013,Restauration,€16,,
SANOFI AVENTIS FRANCE,Pharmacien,MONTAGNON ANNE,14/09/2013,Restauration,€54,,
