ABBOTT PRODUCTS SAS,Médecin,RICHARDSON ELIANE,28/11/2013,REPAS,€53,,
ADDMEDICA,Médecin,RICHARDSON ELIANE,20/02/2014,REPAS EPU,€34,,
ASTRAZENECA,Médecin,DELBOIS DOMINIQUE,12/05/2014,Repas,€20,,
ASTRAZENECA,Médecin,DELBOIS DOMINIQUE,12/06/2014,Repas,€20,,
ASTRAZENECA,Médecin,DELBOIS DOMINIQUE,23/06/2014,Repas,€20,,
ASTRAZENECA,Médecin,RICHARDSON ELIANE,14/01/2014,Repas,€50,,
BOIRON CARAIBES,Pharmacien,BONNE BUREL AURELIE,10/10/2013,[REPAS],€29,,
BOIRON CARAIBES,Pharmacien,SIRMON PHILIPPE,10/10/2013,[REPAS],€29,,
BOIRON CARAIBES,Préparateur en pharmacie et préparateur en pharmacie hospitalière,LIN NATHALIE,12/12/2013,[REPAS],€11,,
BOIRON CARAIBES,Préparateur en pharmacie et préparateur en pharmacie hospitalière,VEILLEUR CLARISSE,12/12/2013,[REPAS],€11,,
BRISTOL-MYERS SQUIBB,Médecin,FIORINI JEAN MICHEL,12/09/2013,Repas,€38,,
BRISTOL-MYERS SQUIBB,Médecin,OSEI LINDSAY,12/09/2013,Repas,€38,,
ICOMED,Médecin,BRU JEAN GUY,12/03/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,BRU JEAN GUY,23/04/2014,Autre: [Enquête],€24,,
ICOMED,Médecin,GOEPP CARMEN,08/04/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,SCHNEIDER DANIEL,23/04/2014,Autre: [Enquête],€16,,
ICOMED,Médecin,SCHNEIDER DANIEL,09/08/2013,Autre: [Enquête],€30,,
IPSEN PHARMA,Médecin,OSEI LINDSAY,18/11/2013,REPAS,€41,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BRU JEAN GUY,28/01/2014,REPAS,€58,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,FIORINI JEAN MICHEL,26/03/2014,REPAS,€54,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,FIORINI JEAN MICHEL,26/03/2014,REPAS,€54,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,FIORINI JEAN MICHEL,19/06/2014,REPAS,€50,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GOEPP CARMEN,19/01/2012,Hospitalité,€19,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,MORILLON SANDRINE,17/04/2013,Transport,"€1,602",,
LABORATOIRE GLAXOSMITHKLINE,Médecin,MORILLON SANDRINE,16/04/2013,Hospitalite,€195,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,MORILLON SANDRINE,17/04/2013,Inscription,€190,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,MORILLON SANDRINE,19/04/2013,Hospitalite,€195,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,MORILLON SANDRINE,18/04/2013,Hospitalite,€195,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,MORILLON SANDRINE,17/04/2013,Hospitalite,€195,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,RICHARDSON ELIANE,19/06/2014,REPAS,€50,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,RICHARDSON ELIANE,14/05/2014,REPAS,€31,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,RICHARDSON ELIANE,30/04/2012,Hospitalité,€54,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,RICHARDSON ELIANE,19/01/2012,Hospitalité,€19,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,RICHARDSON ELIANE,23/07/2012,Hospitalité,€29,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,RICHARDSON ELIANE,27/11/2012,Hospitalité,€18,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,RICHARDSON ELIANE,19/06/2012,Hospitalité,€14,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,RICHARDSON ELIANE,04/06/2013,Hospitalite,€46,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,RICHARDSON ELIANE,24/06/2014,REPAS,€16,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,RICHARDSON ELIANE,18/04/2013,Hospitalite,€22,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ROIGT FREDERIQUE,04/12/2013,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ROIGT FREDERIQUE,04/12/2013,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,SCHNEIDER DANIEL,19/06/2014,REPAS,€50,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,SCHNEIDER DANIEL,28/01/2014,REPAS,€58,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,SCHNEIDER DANIEL,26/03/2014,REPAS,€54,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,VERCRUYSSE DREUX ANNE GAELLE,06/05/2014,REPAS,€20,,
Laboratoires IPRAD PHARMA,Sage-femme,JEAN-BAPTISTE CATHERINE,16/05/2014,REPAS,€14,,
NOVARTIS PHARMA SAS,Infirmier,ROUSSET JULIE,11/09/2013,Autre : [Hospitalité Evenement Scientifique],€16,,
NOVARTIS PHARMA SAS,Médecin,DIANKA YVELINE,14/01/2014,Repas,€20,,
NOVO NORDISK,Médecin,DIANKA YVELINE,14/01/2014,RESTAURATION,€40,,
NOVO NORDISK,Médecin,DIANKA YVELINE,11/03/2014,INSCRIPTION,€310,,
NOVO NORDISK,Médecin,DIANKA YVELINE,11/03/2014,REPAS,€166,,
NOVO NORDISK,Médecin,DIANKA YVELINE,11/03/2014,HEBERGEMENT,€632,,
NOVO NORDISK,Médecin,DIANKA YVELINE,11/03/2014,TRANSPORT,"€2,188",,
NOVO NORDISK,Médecin,RICHARDSON ELIANE,22/11/2013,REPAS,€28,,
PIERRE FABRE MEDICAMENT,Médecin,BRU JEAN GUY,21/03/2013,Restauration,€81,,
PIERRE FABRE MEDICAMENT,Médecin,BRU JEAN GUY,15/05/2014,RESTAURATION,€37,,
PIERRE FABRE MEDICAMENT,Médecin,RICHARDSON ELIANE,27/09/2012,Restauration,€32,,
PIERRE FABRE MEDICAMENT,Médecin,RICHARDSON ELIANE,06/06/2013,Restauration,€63,,
PIERRE FABRE MEDICAMENT,Médecin,RICHARDSON ELIANE,12/12/2012,Restauration,€72,,
SANOFI AVENTIS FRANCE,Infirmier,ADELAIDE MANUELA,09/04/2014,Repas,€26,,
SANOFI AVENTIS FRANCE,Infirmier,ADENET YANN,11/12/2013,Restauration,€15,,
SANOFI AVENTIS FRANCE,Infirmier,DUGUET MICHELINE,11/12/2013,Restauration,€15,,
SANOFI AVENTIS FRANCE,Infirmier,DUGUET MICHELINE,09/04/2014,Repas,€26,,
SANOFI AVENTIS FRANCE,Infirmier,PERRIN PHILIPPY BEATRICE,09/04/2014,Repas,€26,,
SANOFI AVENTIS FRANCE,Médecin,DIANKA YVELINE,15/01/2014,Repas,€39,,
SANOFI AVENTIS FRANCE,Médecin,DIANKA YVELINE,11/03/2014,Repas,€68,,
SANOFI AVENTIS FRANCE,Médecin,RICHARDSON ELIANE,23/01/2014,Repas,€19,,
