Actelion Pharmaceuticals France,Association usager de santé,ASSOCIATION DES MALADES DE L HYPERTENSION ARTERIELLE PULMONAIRE EN France,22/11/2013,DONS DE FONCTIONNEMENT,"€2,000",,
Actelion Pharmaceuticals France,Association usager de santé,HTAP FRANCE,27/05/2014,REPAS,€37,,
Actelion Pharmaceuticals France,Association usager de santé,HTAP FRANCE,16/01/2014,REPAS,€38,,
ASTRAZENECA,Médecin,MOLLE ISABELLE,17/12/2013,Repas,€57,,
ASTRAZENECA,Pharmacien,PAUTHENIER FRANCOISE,11/12/2013,Repas,€57,,
ASTRAZENECA,Pharmacien,PAUTHENIER FRANCOISE,08/01/2014,Repas,€57,,
ASTRAZENECA,Pharmacien,PAUTHENIER FRANCOISE,13/03/2014,Repas,€57,,
ASTRAZENECA,Pharmacien,PAUTHENIER FRANCOISE,04/09/2013,Repas,€57,,
Bayer HealthCare SAS,Association usager de santé,ASSOCIATION DES MALADES D'HYPERTENSION ARTERIELLE PULMONAIRE,19/12/2013,Autre : don,"€20,000",,
ICOMED,Médecin,ARBAULT PHILIPPE,28/04/2014,Autre: [Enquête],€24,,
ICOMED,Médecin,MOLLE ISABELLE,10/12/2013,Autre: [Enquête],€30,,
LABORATOIRE GLAXOSMITHKLINE,Association usager de santé,ASSOCIATION HTAPFRANCE,20/11/2013,Dons de fonctionnement,"€15,000",,
LABORATOIRE GLAXOSMITHKLINE,Association usager de santé,HTAP,28/03/2014,REPAS,€45,,
LABORATOIRE GLAXOSMITHKLINE,Association usager de santé,HTAP,27/03/2014,REPAS,€37,,
LABORATOIRE GLAXOSMITHKLINE,Association usager de santé,HTAP,27/03/2014,HEBERGEMENT,€143,,
LABORATOIRE GLAXOSMITHKLINE,Association usager de santé,HTAP,27/03/2014,HEBERGEMENT,€143,,
LABORATOIRE GLAXOSMITHKLINE,Association usager de santé,HTAP,27/03/2014,REPAS,€37,,
LABORATOIRE GLAXOSMITHKLINE,Association usager de santé,HTAP,26/03/2014,TRANSPORT,€219,,
LABORATOIRE GLAXOSMITHKLINE,Association usager de santé,HTAP,27/03/2014,REPAS,€45,,
LABORATOIRE GLAXOSMITHKLINE,Association usager de santé,HTAP,27/03/2014,REPAS,€45,,
LABORATOIRE GLAXOSMITHKLINE,Association usager de santé,HTAP,27/03/2014,HEBERGEMENT,€143,,
LABORATOIRE GLAXOSMITHKLINE,Association usager de santé,HTAP FRANCE,01/05/2012,DONS DE FONCTIONNEMENT,"€25,000",,
LABORATOIRE GLAXOSMITHKLINE,Infirmier,COUESMES MARTINE,29/03/2012,Transport,€743,,
LABORATOIRE GLAXOSMITHKLINE,Infirmier,COUESMES MARTINE,29/03/2012,Hospitalité,€369,,
LABORATOIRE GLAXOSMITHKLINE,Infirmier,COUESMES MARTINE,30/03/2012,Hospitalité,€47,,
LABORATOIRE GLAXOSMITHKLINE,Infirmier,FLORENCE LACROIX,27/03/2014,HEBERGEMENT,€143,,
LABORATOIRE GLAXOSMITHKLINE,Infirmier,FLORENCE LACROIX,27/03/2014,REPAS,€45,,
LABORATOIRE GLAXOSMITHKLINE,Infirmier,FLORENCE LACROIX,26/03/2014,TRANSPORT,€191,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,MOLLE ISABELLE,22/01/2013,Hospitalite,€23,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,XAVIER JAIS,28/03/2014,REPAS,€45,,
LABORATOIRE GLAXOSMITHKLINE,Pharmacien,PAUTHENIER FRANCOISE,11/04/2012,Hospitalité,€60,,
Laboratoire Innothera,Autres types de personne morale,PHARMACIE COAT,12/01/2014,CADEAUX,€12,,
LABORATOIRES BOUCHARA - RECORDATI,Pharmacien,COAT NADINE,15/05/2014,Repas,€60,,
LABORATOIRES BOUCHARA - RECORDATI,Pharmacien,COAT NADINE,07/11/2013,Repas,€39,,
LABORATOIRES BOUCHARA - RECORDATI,Pharmacien,MARCHAND KARINE,07/11/2013,Repas,€39,,
LABORATOIRES BOUCHARA - RECORDATI,Préparateur en pharmacie et préparateur en pharmacie hospitalière,HENRY VERONIQUE,07/11/2013,Repas,€39,,
LABORATOIRES BOUCHARA - RECORDATI,Préparateur en pharmacie et préparateur en pharmacie hospitalière,MARANGE AURELIA,07/11/2013,Repas,€39,,
LABORATOIRES CONVATEC,Infirmier,PAUTET VINCENT,19/11/2013,DEJEUNER,€21,,
LABORATOIRES CONVATEC,Infirmier,POTET VINCENT,19/03/2014,REPAS,€29,,
LABORATOIRES URGO,Infirmier,ACUR Diane,20/06/2014,Repas,€29,,
Labvoratoire CHAUVIN,Pharmacien,PHARMACIE COAT PHARMACIE COAT,15/10/2013,REPAS,€27,,
LUNDBECK SAS,Médecin,MOLLE ISABELLE,24/06/2014,AUTRE : FRAIS DE RESTAURATION / RP,€60,,
LUNDBECK SAS,Pharmacien,PAUTHENIER FRANCOISE,20/02/2014,AUTRE : FRAIS DE RESTAURATION / RP,€57,,
MENARINI FRANCE,Médecin,MOLLE ISABELLE,21/01/2014,Autre : [Restauration],€25,,
MSD France,Médecin,ARNOUX CORINNE,24/09/2013,REPAS,€60,,
MSD France,Médecin,ARNOUX CORINNE,29/04/2014,REPAS,€60,,
MSD France,Médecin,ARNOUX CORINNE,17/12/2013,REPAS,€55,,
NORGINE PHARMA,Médecin,ARNOUX CORINNE,08/10/2013,TRAITEUR,€22,,
