ABBOTT FRANCE,Médecin,RIVALLAND FRANCOIS,09/01/2014,REPAS,€14,,
ABBOTT FRANCE,Médecin,RIVALLAND FRANCOIS,04/02/2014,REPAS,€12,,
ABBOTT FRANCE,Médecin,RIVALLAND FRANCOIS,03/04/2014,REPAS,€14,,
ABBOTT FRANCE,Médecin,SERRES COUSINE OLIVIER,18/02/2014,REPAS,€20,,
ABBOTT PRODUCTS SAS,Médecin,MADER MURIEL,20/05/2014,REPAS,€58,,
AbbVie,Infirmier,DUBAN SANDRINE,09/01/2014,REPAS,€24,,
AbbVie,Infirmier,KAMMATCHY VERONIQUE,09/01/2014,REPAS,€24,,
AbbVie,Infirmier,OGIER CLAUDINE,09/01/2014,REPAS,€24,,
AbbVie,Infirmier,PRADEILLES MONA LISA,09/01/2014,REPAS,€24,,
AbbVie,Médecin,ATTARD OLIVIER,01/10/2013,Repas,€31,,
AbbVie,Médecin,BRUNAT GEORGES,01/10/2013,Repas,€31,,
AbbVie,Médecin,JULIA J MICHEL,01/10/2013,Repas,€31,,
AbbVie,Médecin,MADER MURIEL,15/10/2013,REPAS,€50,,
AbbVie,Médecin,MOUSSALI JEAN FRANÇOIS,21/01/2014,REPAS,€40,,
AbbVie,Médecin,PONROUCH MATTHIEU,01/10/2013,Repas,€31,,
ALERE SAS,Médecin,BOURDIOL LUC,07/08/2013,REPAS,€26,,
ALFA WASSERMANN PHARMA,Médecin,PEREZ VINCENT,03/12/2013,REPAS,€54,,
ALK-Abelló,Médecin,CHAUFFAILLE BERNADETTE,28/03/2013,AUTRE : [RESTAURATION],€52,,
ALK-Abelló,Médecin,CHAUFFAILLE BERNADETTE,12/03/2014,Autre : [Restauration],€46,,
ALLERGAN FRANCE,Médecin,BRINGER MONIQUE,24/03/2014,REPAS,€36,,
ALLERGAN FRANCE,Médecin,BRINGER MONIQUE,24/03/2014,REPAS,€36,,
ALLERGAN FRANCE,Médecin,BRINGER MONIQUE,30/09/2013,REPAS,€23,,
ALLERGAN FRANCE,Médecin,BRINGER MONIQUE,11/09/2013,REPAS,€11,,
ALLERGAN FRANCE,Médecin,BRINGER MONIQUE,19/05/2014,REPAS,€29,,
ALLERGAN FRANCE,Médecin,BRINGER MONIQUE,30/09/2013,REPAS,€33,,
ALLERGAN FRANCE,Médecin,GRANIER ALAIN,03/04/2014,HEBERGEMENT,€265,,
ALLERGAN FRANCE,Médecin,GRANIER ALAIN,05/04/2014,HOSPITALITE,€529,,
ALLERGAN FRANCE,Médecin,GRANIER ALAIN,04/04/2014,HEBERGEMENT,€265,,
ALLERGAN FRANCE,Médecin,GRANIER ALAIN,03/04/2014,AUTRE-INSCRIPTION,€450,,
ALLERGAN FRANCE,Médecin,GRANIER ALAIN,03/04/2014,TRANSPORT,€95,,
ALLERGAN FRANCE,Médecin,GRANIER ALAIN,19/05/2014,REPAS,€29,,
ALLERGAN FRANCE,Médecin,GRANIER ALAIN,16/04/2014,TRANSPORT,€529,,
ALLERGAN FRANCE,Médecin,LIGERON CLAIRE,22/08/2013,REPAS,€11,,
ALLERGAN FRANCE,Médecin,LIGERON CLAIRE,30/09/2013,REPAS,€23,,
ALLERGAN FRANCE,Médecin,LIGERON CLAIRE,02/05/2014,TRANSPORT,€57,,
ALLERGAN FRANCE,Médecin,LIGERON GUIBAL CLAIRE,05/04/2014,REPAS,€18,,
ALLERGAN FRANCE,Médecin,LIGERON GUIBAL CLAIRE,04/04/2014,REPAS,€40,,
ALLERGAN FRANCE,Médecin,LIGERON GUIBAL CLAIRE,27/01/2014,REPAS,€41,,
ALLERGAN FRANCE,Médecin,LIGERON GUIBAL CLAIRE,04/04/2014,REPAS,€27,,
ALLERGAN FRANCE,Médecin,LIGERON GUIBAL CLAIRE,24/03/2014,REPAS,€36,,
ALLERGAN FRANCE,Médecin,LIGERON GUIBAL CLAIRE,05/04/2014,REPAS,€18,,
ALLERGAN FRANCE,Médecin,LIGERON GUIBAL CLAIRE,19/05/2014,REPAS,€29,,
ALLERGAN FRANCE,Médecin,LIGERON GUIBAL CLAIRE,03/04/2014,TRANSPORT,€95,,
ALLERGAN FRANCE,Médecin,LIGERON GUIBAL CLAIRE,03/04/2014,AUTRE-INSCRIPTION,€450,,
ALLERGAN FRANCE,Médecin,LIGERON GUIBAL CLAIRE,03/04/2014,HEBERGEMENT,€265,,
ALLERGAN FRANCE,Médecin,MERCADIER BAVOIL ISABELLE,27/06/2013,REPAS,€43,,
ALLERGAN FRANCE,Médecin,RAUZY ANNE,28/09/2013,AUTRE,€430,,
ALLERGAN FRANCE,Médecin,RAUZY ANNE,10/04/2014,HOSPITALITE,€60,,
ALLERGAN FRANCE,Médecin,RAUZY ANNE,29/10/2013,TRANSPORT,€140,,
ALLERGAN FRANCE,Médecin,RAUZY-FRANCES ANNE,27/03/2014,REPAS,€51,,
ALMIRALL SAS,Médecin,HANTKIE OLIVIER,19/06/2014,REPAS,€234,,
ALMIRALL SAS,Médecin,HANTKIE OLIVIER,19/06/2014,HOSPITALITE,€310,,
ALMIRALL SAS,Médecin,HANTKIE OLIVIER,19/06/2014,TRANSPORT,€103,,
AMC APPAREILLAGE ET MATERIEL DE CARDIOLOGIE,Médecin,JULLIEN JACQUES,30/01/2014,HOSPITALITE,"€1,330",,
AMC APPAREILLAGE ET MATERIEL DE CARDIOLOGIE,Médecin,JULLIEN JACQUES,15/06/2012,REPAS,€43,,
AMC APPAREILLAGE ET MATERIEL DE CARDIOLOGIE,Médecin,JULLIEN JACQUES,14/06/2012,REPAS,€113,,
AMC APPAREILLAGE ET MATERIEL DE CARDIOLOGIE,Médecin,JULLIEN JACQUES,06/01/2012,REPAS,€21,,
AMC APPAREILLAGE ET MATERIEL DE CARDIOLOGIE,Médecin,JULLIEN JACQUES,05/01/2012,REPAS,€45,,
AMGEN SAS,Infirmier,AUDURIER FRANCOISE,28/02/2014,REPAS IMPROMPTU,€24,,
AMGEN SAS,Infirmier,AUDURIER FRANCOISE,06/12/2013,REPAS IMPROMPTU,€23,,
AMGEN SAS,Infirmier,TREUILLET NICOLAS,28/02/2014,REPAS IMPROMPTU,€24,,
AMGEN SAS,Infirmier,TREUILLET NICOLAS,06/12/2013,REPAS IMPROMPTU,€23,,
AMGEN SAS,Médecin,CHARTRON ELODIE,05/12/2013,TRANSPORT,€243,,
AMGEN SAS,Médecin,CHARTRON ELODIE,28/03/2013,HEBERGEMENT,€230,,
AMGEN SAS,Médecin,CHARTRON ELODIE,27/03/2013,HEBERGEMENT,€230,,
AMGEN SAS,Médecin,CHARTRON ELODIE,05/12/2013,AUTRE [FRAIS D INSCRIPTION],€75,,
AMGEN SAS,Médecin,DELEUZE SEBASTIEN,06/12/2013,REPAS IMPROMPTU,€23,,
AMGEN SAS,Médecin,DELEUZE SEBASTIEN,28/02/2014,REPAS IMPROMPTU,€24,,
AMGEN SAS,Médecin,DONADIO DANIEL,17/02/2014,REPAS IMPROMPTU,€25,,
AMGEN SAS,Médecin,DONADIO DANIEL,06/12/2013,REPAS IMPROMPTU,€23,,
AMGEN SAS,Médecin,DONADIO DANIEL,31/03/2014,REPAS IMPROMPTU,€25,,
AMGEN SAS,Médecin,EXBRAYAT CAROLE,27/11/2013,REPAS IMPROMPTU,€28,,
AMGEN SAS,Médecin,EXBRAYAT CAROLE,02/04/2014,REPAS IMPROMPTU,€19,,
AMGEN SAS,Médecin,EXBRAYAT CAROLE,31/03/2014,REPAS IMPROMPTU,€25,,
AMGEN SAS,Médecin,EXBRAYAT CAROLE,17/02/2014,REPAS IMPROMPTU,€25,,
AMGEN SAS,Médecin,MAURICE FRANCOIS,07/06/2013,REPAS REUNION,€60,,
AMGEN SAS,Médecin,MAURICE FRANCOIS,06/06/2013,HEBERGEMENT,€170,,
AMGEN SAS,Médecin,MAURICE FRANCOIS,07/06/2013,HEBERGEMENT,€170,,
AMGEN SAS,Médecin,MAURICE FRANCOIS,08/06/2013,REPAS REUNION,€47,,
AMGEN SAS,Médecin,MAURICE FRANCOIS,06/06/2013,REPAS REUNION,€60,,
AMGEN SAS,Médecin,MAURICE FRANCOIS,06/06/2013,HEBERGEMENT,€170,,
AMGEN SAS,Médecin,MAURICE FRANCOIS,08/06/2013,REPAS REUNION,€47,,
AMGEN SAS,Médecin,RIVORY JEAN PIERRE,06/12/2013,REPAS IMPROMPTU,€23,,
AMGEN SAS,Médecin,ROUANET CATHERINE,06/12/2013,REPAS IMPROMPTU,€23,,
AMGEN SAS,Médecin,SELCER GUICHARD ISABELLE,08/10/2013,REPAS REUNION,€48,,
AMGEN SAS,Médecin,SELCER GUICHARD ISABELLE,10/10/2013,HEBERGEMENT,€219,,
AMGEN SAS,Médecin,SELCER GUICHARD ISABELLE,08/10/2013,TRANSPORT,€10,,
AMGEN SAS,Médecin,SELCER GUICHARD ISABELLE,08/10/2013,TRANSPORT,€388,,
AMGEN SAS,Médecin,SELCER GUICHARD ISABELLE,08/10/2013,HEBERGEMENT,€219,,
AMGEN SAS,Médecin,SELCER GUICHARD ISABELLE,09/10/2013,REPAS REUNION,€50,,
AMGEN SAS,Médecin,SELCER GUICHARD ISABELLE,09/10/2013,HEBERGEMENT,€219,,
AMGEN SAS,Médecin,SELCER GUICHARD ISABELLE,10/10/2013,REPAS REUNION,€60,,
AMGEN SAS,Médecin,SELCER GUICHARD ISABELLE,08/10/2013,TRANSPORT,€10,,
AMGEN SAS,Médecin,SELCER GUICHARD ISABELLE,28/02/2014,REPAS IMPROMPTU,€24,,
AMGEN SAS,Médecin,SELCER GUICHARD ISABELLE,08/10/2013,AUTRE [FRAIS D INSCRIPTION],€290,,
AMGEN SAS,Médecin,SELCER  GUICHARD ISABELLE,12/04/2013,REPAS,€51,,
AMGEN SAS,Médecin,SELCER  GUICHARD ISABELLE,13/04/2013,REPAS,€53,,
AMGEN SAS,Médecin,SELCER  GUICHARD ISABELLE,12/04/2013,TRANSPORT,€39,,
