ABBOTT PRODUCTS SAS,Pharmacien,Corcelle Benjamin,31/05/2013,28/11/2013 -,CongrŠs, Symposium,,
ABBOTT PRODUCTS SAS,Pharmacien,CORCELLE BENJAMIN,17/02/2014,20/03/2014 - 31/12/2014,CONSEIL,,
ABBOTT PRODUCTS SAS,Pharmacien,Corcelle Benjamin,31/05/2013,04/07/2013 -,CongrŠs, Symposium,,
ASTRAZENECA,Médecin,GOYENAGA JEAN HENRI,23/10/2013,23/10/2013 -,Formation,,
ASTRAZENECA,Médecin,GOYENAGA JEAN HENRI,10/04/2014,10/04/2014 -,Formation,,
ASTRAZENECA,Médecin,GOYENAGA JEAN HENRI,29/01/2014,29/01/2014 -,Formation,,
ASTRAZENECA,Médecin,GOYENAGA JEAN HENRI,15/04/2014,15/04/2014 -,Formation,,
BOIRON,Médecin,RICHARD SYLVIE,03/12/2013,03/12/2013 -,[FORMATION],,
BOIRON,Médecin,RICHARD SYLVIE,17/06/2014,17/06/2014 -,[FORMATION],,
BOIRON,Médecin,RICHARD SYLVIE,28/01/2014,28/01/2014 -,[FORMATION],,
BOIRON,Médecin,RICHARD SYLVIE,18/03/2014,18/03/2014 -,[FORMATION],,
EXAFIELD,Pharmacien,CORCELLE BENJAMIN,01/01/2014,01/01/2014 -,MARKETING,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GOYENAGA JEAN HENRI,18/02/2014,18/02/2014 - 18/02/2014,Autre : [Convention d'Hospitalité],,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GOYENAGA JEAN HENRI,20/12/2013,20/12/2013 -,AUTRE : [CONVENTION HOSPITALITE],,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GOYENAGA JEAN HENRI,21/02/2014,21/02/2014 - 21/02/2014,Autre : [Convention d'Hospitalité],,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GOYENAGA JEAN HENRI,20/05/2014,20/05/2014 - 20/05/2014,Autre : [Convention d'Hospitalité],,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GOYENAGA JEAN HENRI,25/03/2014,25/03/2014 - 25/03/2014,Autre : [Convention d'Hospitalité],,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GOYENAGA JEAN HENRI,27/06/2014,27/06/2014 - 27/06/2014,Autre : [Convention d'Hospitalité],,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GOYENAGA JEAN HENRI,01/10/2013,01/10/2013 -,AUTRE : [CONVENTION HOSPITALITE],,
LABORATOIRE GLAXOSMITHKLINE,Médecin,MATHE PIERRE YVES,25/03/2014,25/03/2014 - 25/03/2014,Autre : [Convention d'Hospitalité],,
