ASTRAZENECA,Médecin,BOISSELIER JOEL,03/07/2013,03/07/2013 -,Formation,,
ASTRAZENECA,Médecin,BOISSELIER JOEL,03/09/2013,03/09/2013 -,Formation,,
ASTRAZENECA,Médecin,BOISSELIER JOEL,28/08/2013,28/08/2013 -,Formation,,
IPSEN PHARMA,Médecin,BOISSELIER JOEL,20/11/2013,20/11/2013 - 20/11/2013,CONVENTION HOSPITALITE,,
IPSEN PHARMA,Médecin,BOISSELIER JOEL,23/04/2014,23/04/2014 - 23/04/2014,CONVENTION D'HOSPITALITE,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BOISSELIER JOEL,11/06/2014,11/06/2014 - 11/06/2014,Autre : [Convention d'Hospitalité],,
LES LABORATOIRES SERVIER,Médecin,BOISSELIER JOEL,27/06/2014,27/06/2014 -,Manifestation scientifique - congrès - table ronde - ... (A SUP. APRES FIX INDACFOBJCNV),,
MSD France,Médecin,BOISSELIER JOEL,19/06/2014,19/06/2014 -,CONVENTION D’HOSPITALITÉ,,
NOVARTIS PHARMA SAS,Médecin,BOISSELIER JOEL,07/10/2013,07/10/2013 - 10/10/2013,Autre : [Hospitalité],,
PFIZER SAS,Médecin,BOISSELIER JOEL,20/02/2014,20/02/2014 - 20/02/2014,HOSPITALITE RP/CONGRES / SYMPO,,
