ASTELLAS PHARMA,Médecin,GUERIN MORGANE,21/11/2013,21/11/2013 - 21/11/2013,FORMATION,,
ASTELLAS PHARMA,Médecin,GUERIN-MOREAU MORGANE,27/01/2012,27/01/2012 - 28/01/2012,CONGRES/SYMPOSIUM,,
ASTRAZENECA,Médecin,BOSSU ALAIN,17/12/2013,17/12/2013 -,Formation,,
CHIESI SA,Médecin,DE GRAEVE CATHELAIN MARIE JOSE,05/11/2013,05/11/2013 - 05/11/2013,Autre : HOSPITALITE RP,,
LABORATOIRES MAYOLY SPINDLER,Médecin,BOSSU ALAIN,31/01/2014,31/01/2014 -,Conseil Relations professionnelles,,
MSD France,Médecin,BOSSU ALAIN,15/04/2014,15/04/2014 -,CONVENTION D’HOSPITALITÉ,,
MSD France,Médecin,BOSSU ALAIN,04/10/2013,04/10/2013 -,CONVENTION D’HOSPITALITÉ,,
MSD France,Médecin,BOSSU ALAIN,07/06/2012,07/06/2012 -,CONVENTION D HOSPITALITE,,
MSD France,Médecin,DE GRAEVE CATHELAIN MARIE JOSE,09/02/2012,09/02/2012 -,CONVENTION D HOSPITALITE,,
TEVA SANTE SAS,Autres types de personne morale,PHIE DE BOUCHEMAINE / SELARL,01/10/2013,01/10/2013 - 31/12/2013,AUTRE : ACHAT D'ESPACE,,
TEVA SANTE SAS,Autres types de personne morale,PHIE DE BOUCHEMAINE / SELARL,01/07/2013,01/07/2013 - 30/09/2013,AUTRE : ACHAT D'ESPACE,,
