A+A,Médecin,ADAM POILLET ELLEN,23/04/2012,19/04/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,ADAM POILLET ELLEN,23/07/2012,23/07/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,ADAM POILLET ELLEN,25/07/2012,25/07/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,AVELLANEDA GEORGES,30/03/2012,30/03/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,AVELLANEDA GEORGES,01/06/2012,31/05/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,COLAU ANNE,23/04/2012,19/04/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,COLAU ANNE,05/03/2012,02/03/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,PALASCAK PAUL,11/06/2013,11/06/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,PALASCAK PAUL,24/04/2013,24/04/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,SIMON JOEL,07/09/2012,06/09/2012 -,ETUDE DE MARCHE,,
Bayer HealthCare SAS,Médecin,AUBRY BOCO ELISABETH,08/04/2014,08/04/2014 - 08/04/2014,AUTRE : MANIFESTATION DE PROMOTION,,
Bayer HealthCare SAS,Médecin,AUBRY BOCO ELISABETH,28/05/2014,28/05/2014 - 31/05/2014,CONGRES / SYMPOSIUM,,
BOIRON,Médecin,AUBRY BOCO ELISABETH,10/09/2013,10/09/2013 -,[FORMATION],,
BOIRON,Médecin,VOYDEVILLE MICHELE,10/09/2013,10/09/2013 -,[FORMATION],,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,CHOQUEY ALLISON,18/11/2013,18/11/2013 -,[FORMATION],,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,DOILLON AGNES,02/06/2014,02/06/2014 -,[FORMATION],,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,DOILLON AGNES,02/06/2014,02/06/2014 -,[FORMATION],,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,LACOMBE ADELINE,15/11/2013,15/11/2013 -,[FORMATION],,
DAIICHI SANKYO FRANCE SAS,Médecin,BRAGANTI GERARD,28/06/2014,28/06/2014 - 28/06/2014,Autre : [hospitalité],,
DAIICHI SANKYO FRANCE SAS,Médecin,BRAGANTI GERARD,23/11/2013,23/11/2013 - 23/11/2013,Autre : [ hospitalité ],,
