ASTRAZENECA,Médecin,DEFOUR ALAIN,01/10/2013,01/10/2013 -,Formation,,
ASTRAZENECA,Médecin,DEFOUR ALAIN,13/02/2014,13/02/2014 -,Formation,,
ASTRAZENECA,Médecin,DEFOUR ALAIN,03/12/2013,03/12/2013 -,Formation,,
Bayer HealthCare SAS,Médecin,CHOLLET PATRICK,13/02/2014,13/02/2014 - 13/02/2014,AUTRE : MANIFESTATION DE PROMOTION,,
Bayer HealthCare SAS,Médecin,CHOLLET PATRICK,05/09/2013,05/09/2013 - 05/09/2013,AUTRE : MANIFESTATION DE PROMOTION,,
Bayer HealthCare SAS,Médecin,DANCE NICOLAS,13/02/2014,13/02/2014 - 13/02/2014,AUTRE : MANIFESTATION DE PROMOTION,,
Bayer HealthCare SAS,Médecin,DEFOUR ALAIN,13/02/2014,13/02/2014 - 13/02/2014,AUTRE : MANIFESTATION DE PROMOTION,,
BOIRON,Pharmacien,BRUYERE THIERRY,03/12/2013,03/12/2013 -,[FORMATION],,
BOIRON,Pharmacien,CHOMETTE MARIE-HELENE,25/03/2014,25/03/2014 -,[FORMATION],,
BOIRON,Pharmacien,CHOMETTE MARIE-HELENE,03/12/2013,03/12/2013 -,[FORMATION],,
BOIRON,Pharmacien,ROCHE DANH,03/12/2013,03/12/2013 -,[FORMATION],,
BOIRON,Pharmacien,ROCHE DANH-ANH,25/03/2014,25/03/2014 -,[FORMATION],,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,DREVES MONIQUE,03/12/2013,03/12/2013 -,[FORMATION],,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,DREVES MONIQUE,25/03/2014,25/03/2014 -,[FORMATION],,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,LACHAT LYDIE,03/12/2013,03/12/2013 -,[FORMATION],,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,LAGRECA CORINNE,25/03/2014,25/03/2014 -,[FORMATION],,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,LHERMET CELINE,25/03/2014,25/03/2014 -,[FORMATION],,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,MELOUX SEVERINE,25/03/2014,25/03/2014 -,[FORMATION],,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,MOULIN VIRGINIE,25/03/2014,25/03/2014 -,[FORMATION],,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,SARDA STEPHANIE,25/03/2014,25/03/2014 -,[FORMATION],,
