A+A,Médecin,BOGGETTO DANIEL,12/01/2012,10/01/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,BOGGETTO DANIEL,26/01/2012,25/01/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,DOUZET YVES,28/12/2012,28/12/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,DUMOLARD ANNE,26/06/2013,26/06/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,LECLERC MICHEL,16/01/2013,16/01/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,MONOD PIERRE,24/04/2013,24/04/2013 -,ETUDE DE MARCHE,,
ABBOTT FRANCE,Médecin,TERRAUBE PHILIPPE,27/11/2013,28/01/2014 - 31/01/2014,CONGRES, SYMPOSIUM,,
ABBOTT PRODUCTS SAS,Masseur-kinésithérapeute,SOUBEIRAN-DEVAUX Lucile,16/05/2014,16/05/2014 -,CONGRES, SYMPOSIUM,,
AbbVie,Fondation,AUDAVIE FONDATION,30/01/2014,30/01/2014 -,AUTRE: [DONS],,
AbbVie,Médecin,DAUDIN BRACHET DANIELLE,13/05/2014,13/05/2014 -,AUTRE: [CONVENTION HOSPITALITE],,
Actelion Pharmaceuticals France,Médecin,BARTH EMELINE,17/06/2014,17/06/2014 - 17/06/2014,AUTRE [CONNEXION],,
ALK-Abelló,Médecin,KERRAD BOUSSAD,30/01/2014,30/01/2014 - 01/02/2014,CongrÃ¨s/symposium,,
All Global,Médecin,Aubert Axel,27/04/2014,26/04/2014 -,[Marketing],,
ASTRAZENECA,Aide soignant,CHOUVENC EMILIE,15/04/2014,15/04/2014 -,Formation,,
ASTRAZENECA,Infirmier,CALLEDE CHRISTINE,15/04/2014,15/04/2014 -,Formation,,
ASTRAZENECA,Infirmier,DUNAND VALERIE,15/04/2014,15/04/2014 -,Formation,,
ASTRAZENECA,Médecin,BORNE RICHARD,21/11/2013,21/11/2013 -,Formation,,
ASTRAZENECA,Médecin,BORNE RICHARD,08/10/2013,08/10/2013 -,Formation,,
ASTRAZENECA,Médecin,BORNE RICHARD,24/04/2014,24/04/2014 -,Formation,,
ASTRAZENECA,Médecin,CHATELARD SOPHIA,20/02/2014,20/02/2014 -,Formation,,
