ASTRAZENECA,Médecin,FOURNIER Caroline,29/11/2013,29/11/2013 -,Congrès / Symposium,,
ASTRAZENECA,Médecin,MARIE JEAN CLAUDE,10/12/2013,10/12/2013 -,Formation,,
Bayer HealthCare SAS,Médecin,MARIE JEAN CLAUDE,06/06/2013,06/06/2013 - 06/06/2013,AUTRE : MANIFESTATION DE PROMOTION,,
Bayer HealthCare SAS,Médecin,POINSIGNON GERARD,06/06/2013,06/06/2013 - 06/06/2013,AUTRE : MANIFESTATION DE PROMOTION,,
BOEHRINGER INGELHEIM FRANCE,Médecin,MARIE JEAN CLAUDE,09/04/2014,09/04/2014 -,AUTRE : PARTICIPATION A MANIFESTATION SCIENTIFIQUE,,
BOEHRINGER INGELHEIM FRANCE,Médecin,MARIE JEAN CLAUDE,27/11/2013,27/11/2013 -,AUTRE : PARTICIPATION A MANIFESTATION SCIENTIFIQUE,,
DAIICHI SANKYO FRANCE SAS,Médecin,MARIE JEAN CLAUDE,03/06/2014,03/06/2014 - 03/06/2014,Autre : [hospitalité],,
LABORATOIRE GLAXOSMITHKLINE,Pharmacien,LEGARCON PHILIPPE,17/09/2013,17/09/2013 -,AUTRE : [CONVENTION HOSPITALITE],,
LABORATOIRE GLAXOSMITHKLINE,Pharmacien,LEMOIGNE MARIE,17/09/2013,17/09/2013 -,AUTRE : [CONVENTION HOSPITALITE],,
LABORATOIRES MAYOLY SPINDLER,Médecin,MARIE JEAN CLAUDE,14/04/2014,14/04/2014 -,Conseil Relations professionnelles,,
LASER,Pharmacien,LE GARCON PHILIPPE,23/04/2012,23/04/2012 - 31/12/2013,RECHERCHE,,
LES LABORATOIRES SERVIER,Médecin,MARIE JEAN CLAUDE,18/02/2014,18/02/2014 -,Autre : Manifestation scientifique,,
LES LABORATOIRES SERVIER,Médecin,MARIE JEAN CLAUDE,18/03/2014,18/03/2014 -,Autre : Manifestation scientifique,,
PASCALEO,Médecin,SILVESTRE PATRICK,26/11/2013,26/11/2013 -,AUTRE,,
RESAL,Pharmacien,LE GARCON PHILIPPE,23/04/2012,23/04/2012 - 31/12/2013,RECHERCHE,,
TEVA SANTE SAS,Autres types de personne morale,PHIE LEGARCON,10/12/2013,01/01/2014 - 31/03/2014,AUTRE : ACHAT D'ESPACE,,
TEVA SANTE SAS,Autres types de personne morale,PHIE LEGARCON,31/03/2014,01/04/2014 - 30/06/2014,AUTRE : ACHAT D'ESPACE,,
