A+A,Médecin,MERLE MICHEL,26/03/2012,26/03/2012 -,ETUDE DE MARCHE,,
A+A,Pharmacien,GIRARDEAUX JACQUELINE,13/01/2012,13/01/2012 -,ETUDE DE MARCHE,,
A+A,Pharmacien,GIRARDEAUX JACQUELINE,13/06/2014,13/06/2014 -,ETUDE DE MARCHE,,
ASTRAZENECA,Médecin,BERTHELOT ALAIN,18/02/2014,18/02/2014 -,Formation,,
ASTRAZENECA,Médecin,BERTHELOT ALAIN,23/10/2013,23/10/2013 -,Formation,,
ASTRAZENECA,Médecin,BERTHELOT ALAIN,07/11/2013,07/11/2013 -,Formation,,
ASTRAZENECA,Médecin,BERTHELOT ALAIN,16/04/2014,16/04/2014 -,Formation,,
ASTRAZENECA,Médecin,PENIT DANIEL,20/03/2014,20/03/2014 -,Formation,,
ASTRAZENECA,Médecin,PINEAU BERTRAND,16/04/2014,16/04/2014 -,Formation,,
ASTRAZENECA,Médecin,PINEAU BERTRAND,23/10/2013,23/10/2013 -,Formation,,
ASTRAZENECA,Médecin,PINEAU BERTRAND,07/11/2013,07/11/2013 -,Formation,,
ASTRAZENECA,Médecin,PINEAU BERTRAND,18/02/2014,18/02/2014 -,Formation,,
BOIRON,Médecin,BERTHELOT ALAIN,28/11/2013,28/11/2013 -,[FORMATION],,
BOIRON,Médecin,BERTHELOT ALAIN,28/11/2013,28/11/2013 -,[FORMATION],,
Laboratoires Grünenthal SAS,Médecin,BERTHELOT ALAIN,08/11/2013,08/11/2013 -,AUTRE,,
Laboratoires Grünenthal SAS,Médecin,PINEAU BERTRAND,08/11/2013,08/11/2013 -,AUTRE,,
LES LABORATOIRES SERVIER,Médecin,BERTHELOT ALAIN,28/01/2014,28/01/2014 -,Manifestation scientifique - congrès - table ronde - ... (A SUP. APRES FIX INDACFOBJCNV),,
LES LABORATOIRES SERVIER,Médecin,PINEAU BERTRAND,28/01/2014,28/01/2014 -,Manifestation scientifique - congrès - table ronde - ... (A SUP. APRES FIX INDACFOBJCNV),,
MSD France,Médecin,BERTHELOT ALAIN,22/03/2012,22/03/2012 -,CONVENTION D HOSPITALITE,,
MSD France,Médecin,PINEAU BERTRAND,22/03/2012,22/03/2012 -,CONVENTION D HOSPITALITE,,
