A+A,Médecin,LE GALL BRUNO,06/03/2013,06/03/2013 -,ETUDE DE MARCHE,,
AIR LIQUIDE SANTE (INTERNATIONAL),Fondation,Berthe EBOUMBOU MPAH,19/11/2013,01/02/2014 - 24/12/2014,Prestation GEC,,
ASTRAZENECA,Médecin,AZY SULEIMAN,11/02/2014,11/02/2014 -,Formation,,
Bayer HealthCare SAS,Médecin,BENADIBA DANIELE,28/04/2014,28/04/2014 - 01/05/2014,Invitation à un congrès,,
Bayer HealthCare SAS,Médecin,BENADIBA DANIELE,27/06/2013,27/06/2013 - 27/06/2013,AUTRE : MANIFESTATION DE PROMOTION,,
Bayer HealthCare SAS,Médecin,BENADIBA STEPHANE,27/06/2013,27/06/2013 - 27/06/2013,AUTRE : MANIFESTATION DE PROMOTION,,
Bayer HealthCare SAS,Médecin,BENADIBA STEPHANE,28/04/2014,28/04/2014 - 01/05/2014,Invitation à un congrès,,
BOEHRINGER INGELHEIM FRANCE,Médecin,BENADIBA DANIELE,18/06/2013,18/06/2013 -,AUTRE : PARTICIPATION A MANIFESTATION SCIENTIFIQUE,,
BOEHRINGER INGELHEIM FRANCE,Médecin,BENADIBA DANIELE,09/04/2013,09/04/2013 -,AUTRE : PARTICIPATION A MANIFESTATION SCIENTIFIQUE,,
BOEHRINGER INGELHEIM FRANCE,Médecin,BENADIBA STEPHANE,09/04/2013,09/04/2013 -,AUTRE : PARTICIPATION A MANIFESTATION SCIENTIFIQUE,,
BOEHRINGER INGELHEIM FRANCE,Médecin,BENADIBA STEPHANE,18/06/2013,18/06/2013 -,AUTRE : PARTICIPATION A MANIFESTATION SCIENTIFIQUE,,
BOIRON,Pharmacien,VAU ANNE,12/06/2014,12/06/2014 -,[FORMATION],,
BOSTON SCIENTIFIC SAS,Médecin,BENADIBA STEPHANE,21/04/2013,21/04/2013 - 26/04/2013,CONGRES / SYMPOSIUM,,
DAIICHI SANKYO FRANCE SAS,Médecin,BENADIBA DANIELE,07/11/2013,07/11/2013 - 11/11/2013,Congrès / Symposium,,
DAIICHI SANKYO FRANCE SAS,Médecin,BENADIBA STEPHANE,07/11/2013,07/11/2013 - 11/11/2013,Congrès / Symposium,,
KRKA FRANCE EURL,Autres types de personne morale,PHARMACIE ESCANDE,01/02/2014,01/02/2014 -,AUTRE: [CONTRAT CADRE DE LOUAGE DE CHOSES ET D'OUVRAGE A DES FINS PUBLICITAIRES],,
KRKA FRANCE EURL,Autres types de personne morale,PHARMACIE ESCANDE,01/01/2014,01/01/2014 -,AUTRE: [CONTRAT CADRE DE LOUAGE DE CHOSES ET D'OUVRAGE A DES FINS PUBLICITAIRES],,
KRKA FRANCE EURL,Autres types de personne morale,PHARMACIE ESCANDE,01/11/2013,01/11/2013 -,AUTRE: [CONTRAT CADRE DE LOUAGE DE CHOSES ET D'OUVRAGE A DES FINS PUBLICITAIRES],,
Laboratoire CCD,Médecin,KIRENBERG FRANCINE,19/03/2014,19/03/2014 - 21/03/2014,CONGRES/SYMPOSIUM,,
LEO Pharma,Médecin,DE BEAUCHAMP ARCHIMBAUD FREDERIQUE,10/12/2013,10/12/2013 - 14/12/2013,CONGRÈS / SYMPOSIUM,,
