A+A,Pharmacien,KAYTANDJIAN NATHALIE,16/04/2014,15/04/2014 -,ETUDE DE MARCHE,,
A+A,Pharmacien,STROHL STEPHANIE,13/06/2014,13/06/2014 -,ETUDE DE MARCHE,,
ABBOTT FRANCE,Médecin,BALI LAURENT,10/05/2014,09/06/2014 - 13/06/2014,CONGRES, SYMPOSIUM,,
AbbVie,Médecin,BRUN PATRICK,11/07/2013,11/07/2013 -,AUTRE: [CONTRAT DE COLLABORATION SCIENTIFIQUE],,
AbbVie,Médecin,BRUN PATRICK,09/10/2012,09/10/2012 -,AUTRE: [CONTRAT DE COLLABORATION SCIENTIFIQUE],,
AbbVie,Médecin,BRUN PATRICK,29/01/2014,29/01/2014 -,AUTRE: [CONTRAT DE COLLABORATION SCIENTIFIQUE],,
AbbVie,Médecin,BRUN PATRICK,11/02/2013,11/02/2013 -,AUTRE: [CONTRAT DE COLLABORATION SCIENTIFIQUE],,
AbbVie,Médecin,BRUN PATRICK,11/02/2013,11/02/2013 -,AUTRE: [CONTRAT DE COLLABORATION SCIENTIFIQUE],,
Alcimed SAS,Médecin,ZEGGAGH Ahmed,18/11/2013,18/11/2013 -,interview,,
ALK-Abelló,Médecin,ATLANI BOISSEAU BRIGITTE,12/06/2012,12/06/2012 -,Recherche,,
ALK-Abelló,Médecin,AZERAD PIERRE,20/09/2013,20/09/2013 -,Recherche,,
ALLERGAN FRANCE,Médecin,RASPALDO HERVE,25/03/2014,28/04/2014 - 31/12/2014,AUTRE,,
ALLERGAN FRANCE,Médecin,RASPALDO HERVE,28/10/2013,07/11/2013 - 09/11/2013,FORMATION,,
ALLERGAN FRANCE,Médecin,RASPALDO HERVE,24/08/2013,24/08/2013 - 27/08/2013,AUTRE,,
ALLERGAN FRANCE,Médecin,RASPALDO HERVE,24/02/2014,26/03/2014 - 26/03/2014,AUTRE,,
ANTHOGYR,Médecin,SERS Laurent,21/06/2013,21/06/2013 -,Formation,,
ANTHOGYR,Médecin,SERS Laurent,20/12/2012,20/12/2012 -,Formation,,
ANTHOGYR,Médecin,SERS Laurent,13/04/2012,13/04/2012 -,Formation,,
ANTHOGYR,Médecin,SERS LAURENT,20/12/2012,20/12/2012 -,Congrès,,
ANTHOGYR,Médecin,SERS Laurent,12/06/2013,12/06/2013 -,Formation,,
