ASTRAZENECA,Médecin,CAUT POITOUT MARIE CHRISTINE,18/02/2014,18/02/2014 -,Formation,,
ASTRAZENECA,Médecin,TURTURICA DANIEL,12/11/2013,12/11/2013 -,Formation,,
ASTRAZENECA,Médecin,TURTURICA IRINA,12/11/2013,12/11/2013 -,Formation,,
Bayer HealthCare SAS,Médecin,BAER HENRI,14/11/2013,14/11/2013 - 14/11/2013,AUTRE : MANIFESTATION DE PROMOTION,,
Bayer HealthCare SAS,Médecin,CAUT POITOUT MARIE CHRISTINE,14/11/2013,14/11/2013 - 14/11/2013,AUTRE : MANIFESTATION DE PROMOTION,,
Bayer HealthCare SAS,Médecin,GUERIN CLAUDE,14/11/2013,14/11/2013 - 14/11/2013,AUTRE : MANIFESTATION DE PROMOTION,,
Bayer HealthCare SAS,Médecin,TURTURICA DANIEL,14/11/2013,14/11/2013 - 14/11/2013,AUTRE : MANIFESTATION DE PROMOTION,,
Bayer HealthCare SAS,Médecin,TURTURICA IRINA,14/11/2013,14/11/2013 - 14/11/2013,AUTRE : MANIFESTATION DE PROMOTION,,
HEALTHCAREGEN COMMUNICATION,Pharmacien,PHIE DU MONT VENTOUX PHIE DU MONT VENTOUX,24/02/2014,06/03/2014 -,AUTRE : CONTRAT D ACHAT D ESPACE PUBLICITAIRE,,
HEALTHCAREGEN COMMUNICATION,Pharmacien,PHIE DU MONT VENTOUX PHIE DU MONT VENTOUX,07/05/2013,05/07/2013 -,CONTRAT D ACHAT D ESPACE PUBLICITAIRE,,
LES LABORATOIRES SERVIER,Médecin,BRENGUIER PHILIPPE,08/10/2013,08/10/2013 -,Autre : Manifestation scientifique,,
LES LABORATOIRES SERVIER,Médecin,BRENGUIER PHILIPPE,11/02/2014,11/02/2014 -,Autre : Manifestation scientifique,,
MEDA PHARMA,Médecin,CAUT POITOUT MARIE CHRISTINE,06/02/2014,06/02/2014 - 06/02/2014,FORMATION,,
MENARINI FRANCE,Médecin,BRENGUIER PHILIPPE,06/03/2014,06/03/2014 - 06/03/2014,Autre : Réunion scientifique,,
MENARINI FRANCE,Médecin,TURTURICA DANIEL,06/03/2014,06/03/2014 - 06/03/2014,Autre : Réunion scientifique,,
MENARINI FRANCE,Médecin,TURTURICA IRINA,06/03/2014,06/03/2014 - 06/03/2014,Autre : Réunion scientifique,,
MSD France,Etablissement de santé,PHARMACIE DU MONT VENTOUX,06/08/2013,06/08/2013 -,EXPERT,,
MSD France,Médecin,BRENGUIER PHILIPPE,23/05/2013,23/05/2013 -,CONVENTION D HOSPITALITE,,
MSD France,Médecin,BRENGUIER PHILIPPE,08/04/2014,08/04/2014 -,CONVENTION D HOSPITALITE,,
MSD France,Médecin,BRENGUIER PHILIPPE,13/11/2012,13/11/2012 -,CONVENTION D HOSPITALITE,,
