ASTRAZENECA,Médecin,KASSOUF GUILLAUME,20/03/2014,20/03/2014 -,Formation,,
ASTRAZENECA,Médecin,LORTHOLARY COLETTE,19/12/2013,19/12/2013 -,Formation,,
ASTRAZENECA,Médecin,MAUMY PIERRE,17/09/2013,17/09/2013 -,Formation,,
ASTRAZENECA,Pharmacien,FAURE FRANCIS,19/09/2013,19/09/2013 -,Formation,,
BIOCODEX,Médecin,MAUMY PIERRE,19/06/2014,19/06/2014 - 19/06/2014,FORMATION,,
BOIRON,Pharmacien,GORGE ODILE,08/04/2014,08/04/2014 -,[FORMATION],,
BOIRON,Pharmacien,ZULIANI REGIS,08/04/2014,08/04/2014 -,[FORMATION],,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,TIXIER SEVERINE,17/06/2014,17/06/2014 -,[FORMATION],,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,TIXIER SEVERINE,08/04/2014,08/04/2014 -,[FORMATION],,
DAIICHI SANKYO FRANCE SAS,Médecin,LAMIRAUD JEAN PAUL,14/01/2013,14/01/2013 -,AUTRE : [COLLABORATION SCIENTIFIQUE],,
LABORATOIRES BOUCHARA - RECORDATI,Médecin,LAMIRAUD JEAN PAUL,05/12/2013,05/12/2013 - 05/12/2014,RECHERCHE ÉPIDÉMIOLOGIQUE,,
LABORATOIRES BOUCHARA - RECORDATI,Pharmacien,FAURE FRANCIS,06/01/2014,06/01/2014 - 08/07/2014,AUTRE : Recherche épidémiologique,,
Laboratoires Expanscience,Médecin,MAUMY PIERRE,17/10/2013,17/10/2013 - 17/10/2013,Formation,,
LES LABORATOIRES SERVIER,Médecin,LAMIRAUD JEAN PAUL,13/12/2013,13/12/2013 -,Recherche,,
LES LABORATOIRES SERVIER,Médecin,MAUMY PIERRE,19/03/2014,19/03/2014 -,Manifestation scientifique - congrès - table ronde - ... (A SUP. APRES FIX INDACFOBJCNV),,
LES LABORATOIRES SERVIER,Médecin,MAUMY PIERRE,11/10/2013,11/10/2013 -,Autre : Manifestation scientifique,,
MENARINI FRANCE,Médecin,KASSOUF GUILLAUME,10/04/2014,10/04/2014 - 10/04/2014,Autre : Réunion scientifique,,
MSD France,Médecin,KASSOUF GUILLAUME,22/11/2012,22/11/2012 -,CONVENTION D HOSPITALITE,,
SANOFI AVENTIS FRANCE,Infirmier,CORREIA SYLVIE,10/10/2013,10/10/2013 - 10/10/2013,Convention d'Hospitalité,,
SANOFI AVENTIS FRANCE,Infirmier,LAUVERGNE COLETTE,10/10/2013,10/10/2013 - 10/10/2013,Convention d'Hospitalité,,
