A+A,Médecin,CHOLLOT MARC,05/06/2012,05/06/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,CHOLLOT MARC,29/08/2012,29/08/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,CHOLLOT MARC,29/03/2012,29/03/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,CHOLLOT MARC,14/09/2012,14/09/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,CHOLLOT MARC,26/11/2012,21/11/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,DEFAY JEAN PAUL,06/03/2012,06/03/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,DUBOIS GERARD,29/10/2012,29/10/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,GAUTHIER BOUBACAR CHANTAL,05/03/2012,02/03/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,RIGAILL PHILIPPE,07/02/2013,07/02/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,TOUSSAINT ISABELLE,18/07/2013,17/07/2013 -,ETUDE DE MARCHE,,
ABBOTT PRODUCTS SAS,Médecin,NAAMAN Ahmad,19/09/2013,11/10/2013 -,Congres, Symposium,,
ABBOTT PRODUCTS SAS,Médecin,PRADIER PHILIPPE,15/04/2014,15/04/2014 - 15/04/2015,CONSEIL,,
AbbVie,Médecin,ANTONI MICHEL,20/12/2013,12/02/2014 -,AUTRE: [CONTRAT DE COLLABORATION SCENTIFIQUE],,
AbbVie,Médecin,ANTONI MICHEL,07/03/2014,19/03/2014 -,AUTRE: [CONVENTION HOSPITALITE],,
AbbVie,Médecin,DEGOUL RINGOT ANNE CATHERINE,08/07/2013,08/07/2013 -,AUTRE: [CONVENTION HOSPITALITE],,
AbbVie,Médecin,DEGOUL RINGOT ANNE CATHERINE,21/11/2013,21/11/2013 -,AUTRE: [CONVENTION HOSPITALITE],,
AbbVie,Médecin,DEGOUL RINGOT ANNE CATHERINE,26/05/2014,26/05/2014 -,AUTRE: [CONVENTION HOSPITALITE],,
AbbVie,Médecin,DEGOUL RINGOT ANNE CATHERINE,05/06/2014,05/06/2014 -,AUTRE: [CONVENTION HOSPITALITE],,
AbbVie,Médecin,DEGOUL RINGOT ANNE CATHERINE,18/02/2014,18/02/2014 -,AUTRE: [CONVENTION HOSPITALITE],,
AbbVie,Médecin,DEGOUL RINGOT ANNE CATHERINE,14/01/2014,14/01/2014 -,AUTRE: [CONVENTION HOSPITALITE],,
