A+A,Médecin,DELABRE JEAN CLAUDE,23/05/2012,22/05/2012 -,ETUDE DE MARCHE,,
ASTRAZENECA,Médecin,BIGOT HERVE,03/12/2013,03/12/2013 -,Formation,,
ASTRAZENECA,Médecin,DELABRE JEAN CLAUDE,10/04/2014,10/04/2014 -,Formation,,
ASTRAZENECA,Médecin,DELABRE JEAN CLAUDE,21/11/2013,21/11/2013 -,Formation,,
ASTRAZENECA,Médecin,DELABRE JEAN CLAUDE,03/12/2013,03/12/2013 -,Formation,,
ASTRAZENECA,Médecin,MARESCAUX SERGE,03/12/2013,03/12/2013 -,Formation,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DELABRE JEAN CLAUDE,15/05/2014,15/05/2014 - 16/05/2014,Autre : [Convention d'Hospitalité],,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DELABRE JEAN CLAUDE,12/12/2013,12/12/2013 -,AUTRE : [CONVENTION HOSPITALITE],,
LABORATOIRE GLAXOSMITHKLINE,Pharmacien,GILLET ALINE,03/12/2013,03/12/2013 -,AUTRE : [CONVENTION HOSPITALITE],,
LES LABORATOIRES SERVIER,Médecin,BIGOT HERVE,19/03/2014,19/03/2014 -,Manifestation scientifique - congrès - table ronde - ... (A SUP. APRES FIX INDACFOBJCNV),,
MENARINI FRANCE,Médecin,DELABRE JEAN CLAUDE,15/04/2014,15/04/2014 - 15/04/2014,Autre : Réunion scientifique,,
MSD France,Etablissement de santé,PHARMACIE GILLET ALINE,15/01/2014,15/01/2014 -,EXPERT,,
MSD France,Médecin,DELABRE JEAN CLAUDE,18/06/2013,18/06/2013 -,CONVENTION D HOSPITALITE,,
MSD France,Médecin,DELABRE JEAN CLAUDE,18/06/2013,18/06/2013 -,CONVENTION D HOSPITALITE,,
MSD France,Médecin,DELABRE JEAN CLAUDE,21/05/2013,21/05/2013 -,CONVENTION D HOSPITALITE,,
SANOFI AVENTIS FRANCE,Médecin,DELABRE JEAN CLAUDE,10/10/2013,10/10/2013 - 10/10/2013,Convention d'Hospitalité,,
Second Stage Pharma,Médecin,DELABRE JEAN CLAUDE,10/03/2014,10/03/2014 -,RECHERCHE,,
Takeda France,Médecin,DELABRE Jean claude,08/10/2013,08/10/2013 - 08/10/2013,Autre: [Convention d'hospitalité],,
Zambon France,Médecin,DELABRE JEAN CLAUDE,19/09/2013,19/09/2013 -,Autre : [ Hospitalité ],,
