ASTRAZENECA,Médecin,BORDERIE PIERRE,21/01/2014,21/01/2014 -,Formation,,
ASTRAZENECA,Médecin,BORDERIE PIERRE,18/03/2014,18/03/2014 -,Formation,,
ASTRAZENECA,Médecin,BORDERIE PIERRE,22/10/2013,22/10/2013 -,Formation,,
ASTRAZENECA,Médecin,LEVENTOUX JEAN PAUL,18/03/2014,18/03/2014 -,Formation,,
ASTRAZENECA,Médecin,LEVENTOUX JEAN PAUL,22/10/2013,22/10/2013 -,Formation,,
ASTRAZENECA,Pharmacien,QUESNEL ALAIN,18/03/2014,18/03/2014 -,Formation,,
JANSSEN-CILAG,Médecin,BORDERIE PIERRE,06/02/2014,06/02/2014 - 06/02/2014,CONGRES / SYMPOSIUM,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BORDERIE PIERRE,17/06/2014,17/06/2014 - 17/06/2014,Autre : [Convention d'Hospitalité],,
LABORATOIRES MAYOLY SPINDLER,Médecin,BORDERIE PIERRE,20/05/2014,20/05/2014 -,Conseil Relations professionnelles,,
LES LABORATOIRES SERVIER,Médecin,BORDERIE PIERRE,10/12/2013,10/12/2013 -,Autre : Manifestation scientifique,,
LES LABORATOIRES SERVIER,Médecin,BORDERIE PIERRE,25/03/2014,25/03/2014 -,Manifestation scientifique - congrès - table ronde - ... (A SUP. APRES FIX INDACFOBJCNV),,
LOL PHARMA,Pharmacien,PARMENTIER ET QUESNEL PARMENTIER ET QUESNEL,09/03/2012,26/07/2013 -,CONTRAT D ACHAT D ESPACE PUBLICITAIRE,,
LOL PHARMA,Pharmacien,PARMENTIER ET QUESNEL PARMENTIER ET QUESNEL,24/04/2013,26/07/2013 -,CONTRAT D ACHAT D ESPACE PUBLICITAIRE,,
MENARINI FRANCE,Médecin,BORDERIE PIERRE,13/03/2014,13/03/2014 - 13/03/2014,Autre : Réunion scientifique,,
MSD France,Médecin,BORDERIE PIERRE,10/10/2013,10/10/2013 -,CONVENTION D’HOSPITALITÉ,,
MSD France,Médecin,BORDERIE PIERRE,04/07/2013,04/07/2013 -,CONVENTION D’HOSPITALITÉ,,
MSD France,Médecin,BORDERIE PIERRE,12/06/2014,12/06/2014 -,CONVENTION D’HOSPITALITÉ,,
MSD France,Médecin,BORDERIE PIERRE,14/01/2014,14/01/2014 -,CONVENTION D’HOSPITALITÉ,,
TEVA SANTE SAS,Autres types de personne morale,AUDOUSSET,01/07/2013,01/07/2013 - 30/09/2013,AUTRE : ACHAT D'ESPACE,,
TEVA SANTE SAS,Autres types de personne morale,PHIE CHENE MARSAUDON / SARL,31/03/2014,01/04/2014 - 30/06/2014,AUTRE : ACHAT D'ESPACE,,
