A+A,Médecin,KARAM THERESE,11/07/2012,11/07/2012 -,ETUDE DE MARCHE,,
ASTRAZENECA,Fondation,DARE-DARE,28/03/2014,01/01/2014 -,Marketing,,
ASTRAZENECA,Fondation,DARE-DARE,12/03/2014,01/03/2014 -,Marketing,,
ASTRAZENECA,Médecin,RUBIN BERNARD JOHN,08/10/2013,08/10/2013 -,Formation,,
ASTRAZENECA,Médecin,RUBIN BERNARD JOHN,11/09/2013,11/09/2013 -,Formation,,
ASTRAZENECA,Médecin,RUBIN BERNARD JOHN,04/02/2014,04/02/2014 -,Formation,,
ASTRAZENECA,Médecin,ZIMOLO ANNE MARIE,11/09/2013,11/09/2013 -,Formation,,
Bayer HealthCare SAS,Fondation,FIL ROUGE,24/02/2014,24/02/2014 - 24/02/2014,Autre :Contrat de prestation de service,,
Bayer HealthCare SAS,Médecin,MARC PATRICE,21/11/2013,21/11/2013 - 21/11/2013,AUTRE : MANIFESTATION DE PROMOTION,,
BIOCODEX,Fondation,FIL ROUGE,26/08/2013,26/08/2013 - 26/08/2013,PUBLICITE,,
KRKA FRANCE EURL,Autres types de personne morale,PHARMACIE LAMBIN,01/12/2013,01/12/2013 -,AUTRE: [CONTRAT CADRE DE LOUAGE DE CHOSES ET D'OUVRAGE A DES FINS PUBLICITAIRES],,
KRKA FRANCE EURL,Autres types de personne morale,PHARMACIE LAMBIN,01/02/2014,01/02/2014 -,AUTRE: [CONTRAT CADRE DE LOUAGE DE CHOSES ET D'OUVRAGE A DES FINS PUBLICITAIRES],,
KRKA FRANCE EURL,Autres types de personne morale,PHARMACIE LAMBIN,01/07/2013,01/07/2013 -,AUTRE: [CONTRAT CADRE DE LOUAGE DE CHOSES ET D'OUVRAGE A DES FINS PUBLICITAIRES],,
KRKA FRANCE EURL,Autres types de personne morale,PHARMACIE LAMBIN,01/09/2013,01/09/2013 -,AUTRE: [CONTRAT CADRE DE LOUAGE DE CHOSES ET D'OUVRAGE A DES FINS PUBLICITAIRES],,
Laboratoire AGUETTANT, Société par Actions Simplifiée,Infirmier,DENIS Catherine,26/12/2013,10/07/2013 - 10/07/2014,Conseil,,
LEO Pharma,Fondation,DARE DARE,31/01/2014,01/01/2013 - 31/12/2014,MARKETING,,
LES LABORATOIRES SERVIER,Médecin,RUBIN BERNARD,28/11/2013,28/11/2013 -,Autre : Manifestation scientifique,,
LES LABORATOIRES SERVIER,Médecin,RUBIN BERNARD,20/11/2013,20/11/2013 -,Autre : Manifestation scientifique,,
Lilly France SAS,Médecin,MAHAUT ODILE,08/10/2013,08/10/2013 - 08/10/2013,INVITATION,,
MSD France,Médecin,CORNEC LASSERRE SOPHIE,10/04/2014,10/04/2014 -,CONVENTION D’HOSPITALITÉ,,
