A+A,Médecin,BRICQUET JEAN PHILIPPE,09/01/2013,07/01/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,BRICQUET JEAN PHILIPPE,16/01/2013,16/01/2013 -,ETUDE DE MARCHE,,
ASTRAZENECA,Médecin,BRICQUET JEAN PHILIPPE,03/04/2014,03/04/2014 -,Formation,,
BOEHRINGER INGELHEIM FRANCE,Médecin,BRICQUET JEAN PHILIPPE,10/10/2013,10/10/2013 -,AUTRE : PARTICIPATION A MANIFESTATION SCIENTIFIQUE,,
JANSSEN-CILAG,Médecin,BRICQUET JEAN PHILIPPE,06/11/2013,06/11/2013 - 06/11/2013,CONGRES / SYMPOSIUM,,
MENARINI FRANCE,Médecin,BRICQUET JEAN PHILIPPE,17/04/2014,17/04/2014 - 17/04/2014,Autre : Réunion scientifique,,
MSD France,Médecin,BRICQUET JEAN PHILIPPE,26/06/2014,26/06/2014 -,CONVENTION D’HOSPITALITÉ,,
MSD France,Médecin,BRICQUET JEAN PHILIPPE,14/06/2012,14/06/2012 -,CONVENTION D HOSPITALITE,,
MSD France,Médecin,BRICQUET JEAN PHILIPPE,10/04/2014,10/04/2014 -,CONVENTION D’HOSPITALITÉ,,
MSD France,Médecin,BRICQUET JEAN PHILIPPE,14/05/2014,14/05/2014 -,CONVENTION D’HOSPITALITÉ,,
MSD France,Médecin,BRICQUET JEAN PHILIPPE,12/06/2014,12/06/2014 -,CONVENTION D’HOSPITALITÉ,,
MSD France,Médecin,BRICQUET JEAN PHILIPPE,21/03/2013,21/03/2013 -,CONVENTION D’HOSPITALITÉ,,
MSD France,Médecin,BRICQUET JEAN PHILIPPE,29/11/2012,29/11/2012 -,CONVENTION D HOSPITALITE,,
MSD France,Médecin,BRICQUET JEAN PHILIPPE,18/09/2012,18/09/2012 -,CONVENTION D HOSPITALITE,,
MSD France,Pharmacien,CHOTEAU CATHERINE,10/04/2014,10/04/2014 -,CONVENTION D’HOSPITALITÉ,,
MSD France,Pharmacien,LEDUC BERNADETTE,10/04/2014,10/04/2014 -,CONVENTION D’HOSPITALITÉ,,
PASCALEO,Médecin,BRICQUET JEAN PHILIPPE,25/03/2014,25/03/2014 -,AUTRE,,
SANOFI AVENTIS FRANCE,Médecin,BRICQUET JEAN PHILIPPE,25/03/2014,25/03/2014 - 25/03/2014,Autre : [Réunion],,
SANOFI AVENTIS FRANCE,Médecin,BRICQUET JEAN PHILIPPE,06/12/2013,06/12/2013 - 06/12/2013,Convention d'Hospitalité,,
