A+A,Médecin,MULLER RENE,18/07/2013,17/07/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,MULLER RENE,06/03/2012,06/03/2012 -,ETUDE DE MARCHE,,
ETHICON,Opticien-lunetier,SINDT TANIA,18/11/2013,18/11/2013 - 18/11/2013,CONGRES / SYMPOSIUM,,
ETHICON,Opticien-lunetier,WACK ALEXIA,18/11/2013,18/11/2013 - 18/11/2013,CONGRES / SYMPOSIUM,,
Laboratoires Grünenthal SAS,Médecin,WAGNER PATRICK,10/10/2013,10/10/2013 -,AUTRE,,
LOL PHARMA,Pharmacien,MANGIN ET TALLOT MANGIN ET TALLOT,31/05/2013,26/07/2013 -,CONTRAT D ACHAT D ESPACE PUBLICITAIRE,,
LOL PHARMA,Pharmacien,MANGIN ET TALLOT MANGIN ET TALLOT,05/08/2013,27/08/2013 -,CONTRAT DE PRESTATION DE SERVICE,,
LOL PHARMA,Pharmacien,MANGIN ET TALLOT MANGIN ET TALLOT,11/04/2013,26/07/2013 -,CONTRAT D ACHAT D ESPACE PUBLICITAIRE,,
MENARINI FRANCE,Médecin,KURTH DIDIER,15/04/2014,15/04/2014 - 15/04/2014,Autre : Réunion scientifique,,
MSD France,Médecin,BAUDOIN MARIE FRANCE,25/04/2012,25/04/2012 -,CONVENTION D HOSPITALITE,,
MSD France,Médecin,BAUDOIN MARIE FRANCE,05/09/2012,05/09/2012 -,CONVENTION D HOSPITALITE,,
MSD France,Médecin,BAUDOIN MARIE FRANCE,19/10/2012,19/10/2012 -,CONVENTION D HOSPITALITE,,
MSD France,Sage-femme,NIDERCORN CHRISTELLE,24/04/2014,24/04/2014 -,CONVENTION D’HOSPITALITÉ,,
MUNDIPHARMA,Médecin,SOLTYSIAK MARIE NOELLE,21/09/2013,21/09/2013 -,FORMATION,,
PIERRE FABRE MEDICAMENT,Médecin,HARTENSTEIN YVES,17/10/2013,17/10/2013 -,CONVENTION D'HOSPITALITE,,
PIERRE FABRE MEDICAMENT,Médecin,HARTENSTEIN YVES,05/06/2014,05/06/2014 -,CONVENTION D'HOSPITALITE,,
SANOFI AVENTIS FRANCE,Médecin,WAGNER PATRICK,18/03/2014,18/03/2014 - 18/03/2014,Autre : [Réunion],,
TEVA SANTE SAS,Autres types de personne morale,PHIE DE WALDWEISTROFF / SELARL,31/03/2014,01/04/2014 - 30/06/2014,AUTRE : ACHAT D'ESPACE,,
TEVA SANTE SAS,Autres types de personne morale,PHIE DE WALDWEISTROFF / SELARL,01/10/2013,01/10/2013 - 31/12/2013,AUTRE : ACHAT D'ESPACE,,
TEVA SANTE SAS,Autres types de personne morale,PHIE DE WALDWEISTROFF / SELARL,01/07/2013,01/07/2013 - 30/09/2013,AUTRE : ACHAT D'ESPACE,,
