ASTRAZENECA,Médecin,SALABER EMILIO,10/10/2013,10/10/2013 -,Formation,,
BOEHRINGER INGELHEIM FRANCE,Médecin,DESCLOUX J LUC,14/11/2013,17/12/2013 - 31/12/2014,CONSEIL,,
BOEHRINGER INGELHEIM FRANCE,Médecin,DESCLOUX J LUC,17/04/2014,17/04/2014 -,AUTRE : ORATEUR,,
BOEHRINGER INGELHEIM FRANCE,Pharmacien,FANGUIN JACQUES,17/04/2014,17/04/2014 -,AUTRE : PARTICIPATION A MANIFESTATION SCIENTIFIQUE,,
CHIESI SA,Médecin,DESCLOUX J LUC,15/01/2014,15/01/2014 - 15/01/2014,Autre : ORATEUR RP,,
CHIESI SA,Médecin,DESCLOUX J LUC,18/09/2013,18/09/2013 - 18/09/2013,Autre : HOSPITALITE RP,,
MENARINI FRANCE,Médecin,SALABER EMILIO,25/02/2014,25/02/2014 - 25/02/2014,Autre : Réunion scientifique,,
PASCALEO,Médecin,HOA GUY,25/06/2014,25/06/2014 -,AUTRE,,
PASCALEO,Médecin,HOA GUY,26/03/2013,26/03/2013 -,AUTRE,,
PASCALEO,Médecin,HOA GUY,26/03/2013,26/03/2013 -,AUTRE,,
PIERRE FABRE MEDICAMENT,Chirurgien-dentiste,CHAZEL JEAN CHRISTOPHE,03/10/2013,03/10/2013 -,CONVENTION D'HOSPITALITE,,
PIERRE FABRE MEDICAMENT,Médecin,DESCLOUX J LUC,20/06/2014,20/06/2014 -,CONVENTION D'HOSPITALITE,,
PIERRE FABRE MEDICAMENT,Médecin,DESCLOUX J LUC,23/11/2013,23/11/2013 -,CONVENTION D'HOSPITALITE,,
Smith & Nephew S.A.S.,Infirmier,BRUNEAU KATIA,11/12/2012,20/01/2013 - 22/01/2013,CONVENTION D'HOSPITALITE (CONGRES / SYMPOSIUM),,
TEVA SANTE SAS,Autres types de personne morale,PHIE DE LA 113 / SARL,10/12/2013,01/01/2014 - 31/03/2014,AUTRE : ACHAT D'ESPACE,,
TEVA SANTE SAS,Autres types de personne morale,PHIE DE LA 113 / SARL,01/07/2013,01/07/2013 - 30/09/2013,AUTRE : ACHAT D'ESPACE,,
TEVA SANTE SAS,Autres types de personne morale,PHIE DE LA PLACE / SELARL,05/12/2013,01/01/2014 - 31/03/2014,AUTRE : ACHAT D'ESPACE,,
TEVA SANTE SAS,Autres types de personne morale,PHIE DE LA PLACE / SELARL,01/10/2013,01/10/2013 - 31/12/2013,AUTRE : ACHAT D'ESPACE,,
TEVA SANTE SAS,Autres types de personne morale,PHIE DE LA PLACE / SELARL,01/07/2013,01/07/2013 - 30/09/2013,AUTRE : ACHAT D'ESPACE,,
