A+A,Médecin,MILLARD PHILIPPE,03/09/2012,31/08/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,MILLARD PHILIPPE,30/01/2013,30/01/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,VANCO STEPHANE,14/01/2013,11/01/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,VOITOT JEAN BAPTISTE,27/11/2012,26/11/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,WATINE FRANCK,29/04/2013,29/04/2013 -,ETUDE DE MARCHE,,
ABBOTT FRANCE,Médecin,BECQUART JEAN,27/11/2013,28/01/2014 - 31/01/2014,CONGRES, SYMPOSIUM,,
ASTRAZENECA,Infirmier,DACUDAL Yanice,26/03/2014,26/03/2014 -,Congrès/Symposium,,
ASTRAZENECA,Infirmier,DEHONDT DAVID,26/03/2014,26/03/2014 -,Congrès/Symposium,,
ASTRAZENECA,Infirmier,VANMERRIS Pauline,26/03/2014,26/03/2014 -,Congrès/Symposium,,
ASTRAZENECA,Médecin,HEULS SEBASTIEN,04/06/2014,04/06/2014 -,Formation,,
ASTRAZENECA,Médecin,HEULS SEBASTIEN,08/04/2014,08/04/2014 -,Formation,,
ASTRAZENECA,Médecin,HEULS SEBASTIEN,16/09/2013,16/09/2013 -,Formation,,
ASTRAZENECA,Médecin,LEPEUT COMAYRAS SYLVIE,20/02/2014,20/02/2014 -,Formation,,
ASTRAZENECA,Médecin,VANCO STEPHANE,26/09/2013,26/09/2013 -,Formation,,
ASTRAZENECA,Médecin,VANDECANDELAERE PASCAL,01/10/2013,01/10/2013 -,Formation,,
ASTRAZENECA,Médecin,WILLEMS BRIGITTE,03/06/2014,03/06/2014 -,Formation,,
Axess Research,Médecin,NOURI YMENE,28/05/2014,28/05/2014 - 28/05/2014,Autre : ETUDE DE MARCHE,,
Bayer HealthCare SAS,Médecin,CHANTREL JEROME,25/03/2014,25/03/2014 - 25/03/2014,AUTRE : MANIFESTATION DE PROMOTION,,
BOEHRINGER INGELHEIM FRANCE,Médecin,ELKOHEN MERYEM,23/01/2014,23/01/2014 -,AUTRE : ORATEUR,,
BOEHRINGER INGELHEIM FRANCE,Médecin,HEULS SEBASTIEN,07/11/2013,07/11/2013 -,AUTRE : ORATEUR,,
