A+A,Médecin,BUI FRANÇOIS,13/11/2012,13/11/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,GUIGUI BENJAMIN,09/05/2012,10/05/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,GUIGUI BENJAMIN,10/07/2012,10/07/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,GUIGUI BENJAMIN,03/09/2012,04/09/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,MOTTA GERARD,20/12/2013,20/12/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,MOTTA GERARD,20/06/2013,20/06/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,ZERROUKI ABDELLATIF,07/06/2012,07/06/2012 -,ETUDE DE MARCHE,,
A+A,Pharmacien,SILBERSTEIN NOEMIE,01/10/2012,01/10/2012 -,ETUDE DE MARCHE,,
ABBOTT PRODUCTS SAS,Médecin,BUI Fran‡ois,19/09/2013,11/10/2013 -,Congres, Symposium,,
AbbVie,Etudiant,LOUPEC BASTIEN,17/09/2013,17/09/2013 -,AUTRE: [CONVENTION HOSPITALITE],,
AbbVie,Infirmier,LAURIOUX ELODIE,17/09/2013,17/09/2013 -,AUTRE: [CONVENTION HOSPITALITE],,
AbbVie,Médecin,DUMARS ANNE,18/09/2013,18/09/2013 -,AUTRE: [CONVENTION HOSPITALITE],,
AbbVie,Médecin,HUBERT ARMELLE,18/10/2013,18/10/2013 -,AUTRE: [CONVENTION HOSPITALITE],,
AbbVie,Médecin,HUBERT ARMELLE,18/10/2013,18/10/2013 -,AUTRE: [CONVENTION HOSPITALITE],,
AbbVie,Médecin,MOREIRA ROGER,17/09/2013,17/09/2013 -,AUTRE: [CONVENTION HOSPITALITE],,
Actelion Pharmaceuticals France,Médecin,BERNARDIN PREMA,25/03/2014,25/03/2014 - 25/03/2014,AUTRE [CONNEXION],,
Actelion Pharmaceuticals France,Médecin,DENIS GUILLAUME,25/03/2014,25/03/2014 - 25/03/2014,AUTRE [CONNEXION],,
Actelion Pharmaceuticals France,Médecin,DIEVAL CELINE,25/03/2014,25/03/2014 - 25/03/2014,AUTRE [CONNEXION],,
Alizé Santé,Masseur-kinésithérapeute,DE BOISSESSON ARNAUD,21/03/2014,13/06/2014 - 14/06/2014,SYMPOSIUM,,
Alizé Santé,Masseur-kinésithérapeute,DE BOISSESSON ARNAUD,14/02/2014,13/03/2014 - 14/03/2014,CONGRES,,
