A+A,Médecin,HAULOTTE RIVIERE FREDERIQUE,07/09/2012,07/09/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,SEMERARO JEAN PAUL,26/01/2012,24/01/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,TOURVIEILLE ISABELLE,12/04/2012,12/04/2012 -,ETUDE DE MARCHE,,
ABBOTT FRANCE,Médecin,PENILLON SEBASTIEN,08/01/2014,08/01/2014 -,FORMATION,,
ABBOTT FRANCE,Médecin,PENILLON SŽbastien,14/06/2013,20/06/2013 -,Congrs, Symposium,,
All Global,Médecin,Mongenot Frédéric,13/06/2014,13/06/2014 -,[Marketing],,
All Global,Médecin,Mongenot Frédéric,04/06/2014,04/06/2014 -,[Marketing],,
All Global,Médecin,Mongenot Frédéric,02/05/2014,02/05/2014 -,[Marketing],,
All Global,Médecin,Mongenot Frédéric,29/04/2014,29/04/2014 -,[Marketing],,
All Global,Médecin,Mongenot Frédéric,10/06/2014,10/06/2014 -,[Marketing],,
AMGEN SAS,Médecin,MILLE DOMINIQUE,14/06/2013,14/06/2013 - 15/06/2013,CONGRES/SYMPOSIUM,,
AMGEN SAS,Médecin,MILLE DOMINQUE,10/04/2014,11/06/2014 - 15/06/2014,AUTRE [CONVENTION D ORATEUR],,
ASTELLAS PHARMA,Médecin,TARDIEU ARNAUD,15/03/2013,15/03/2013 - 18/03/2013,CONGRES/SYMPOSIUM,,
ASTELLAS PHARMA,Médecin,TARDIEU ARNAUD,15/03/2013,15/03/2013 - 19/03/2013,CONGRES / SYMPOSIUM,,
ASTON MEDICAL Anciennement SOCIETE DE GENIE MEDICAL - S.G.M.,Médecin,BUISSON LAURENT,23/10/2013,23/10/2013 -,Convention d'Hospitalité,,
ASTON MEDICAL Anciennement SOCIETE DE GENIE MEDICAL - S.G.M.,Médecin,BUISSON LAURENT,28/08/2013,28/08/2013 -,Convention d'Hospitalité,,
ASTON MEDICAL Anciennement SOCIETE DE GENIE MEDICAL - S.G.M.,Médecin,BUISSON LAURENT,28/08/2013,28/08/2013 -,Convention d'Hospitalité,,
ASTRAZENECA,Association professionnel de santé,ASSOCIATION SAVOYARDE POUR LA FORMATION MÉDICALE CONTINUE,06/08/2013,06/08/2013 -,Congrès/symposium,,
ASTRAZENECA,Infirmier,COUDURIER Delphine,03/10/2013,03/10/2013 -,Formation,,
ASTRAZENECA,Infirmier,PEZANT Christine,03/10/2013,03/10/2013 -,Formation,,
