A+A,Médecin,BERRANI BELHAMRA DALILA,23/09/2013,23/09/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,BERRANI BELHAMRA DALILA,24/06/2013,25/06/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,HOCHE RANDA,02/02/2012,31/01/2012 -,ETUDE DE MARCHE,,
AbbVie,Médecin,POL STANISLAS,27/06/2013,27/06/2013 -,AUTRE: [CONTRAT DE COLLABORATION SCIENTIFIQUE],,
AbbVie,Médecin,POL STANISLAS,07/04/2014,07/04/2014 -,AUTRE: [CONTRAT DE COLLABORATION SCIENTIFIQUE],,
AbbVie,Médecin,THOMAS FABRICE,03/07/2013,03/07/2013 -,AUTRE: [CONVENTION HOSPITALITE],,
Adept Field Solutions,Médecin,Prud'homme Salma,02/04/2014,03/03/2014 - 02/04/2014,Recherche Marketing,,
All Global,Médecin,Bitar Salma,15/06/2014,15/06/2014 -,[Marketing],,
All Global,Médecin,Pol Stanislas,30/05/2014,30/05/2014 -,[Marketing],,
ASTELLAS PHARMA,Infirmier,HAMMOUDI VALÉRIE,21/11/2012,21/11/2012 -,CONGRES/SYMPOSIUM,,
ASTRAZENECA,Médecin,BRILLAUX FRANCOIS,09/10/2013,09/10/2013 -,Formation,,
ASTRAZENECA,Médecin,FEUILLET JEAN,09/10/2013,09/10/2013 -,Formation,,
ASTRAZENECA,Médecin,FEUILLET JEAN,13/03/2014,13/03/2014 -,Formation,,
ASTRAZENECA,Médecin,FIEVE IVAN,05/06/2014,05/06/2014 -,Formation,,
ASTRAZENECA,Médecin,FIEVE IVAN,13/03/2014,13/03/2014 -,Formation,,
ASTRAZENECA,Médecin,KASSEM JAMIL,09/10/2013,09/10/2013 -,Formation,,
ASTRAZENECA,Pharmacien,GASTAL SYLVIE,09/10/2013,09/10/2013 -,Formation,,
Bayer HealthCare SAS,Médecin,BRILLAUX FRANCOIS,12/02/2014,12/02/2014 - 12/02/2014,AUTRE : MANIFESTATION DE PROMOTION,,
Bayer HealthCare SAS,Médecin,FEUILLET JEAN,12/02/2014,12/02/2014 - 12/02/2014,AUTRE : MANIFESTATION DE PROMOTION,,
Bayer HealthCare SAS,Médecin,FIEVE IVAN,12/02/2014,12/02/2014 - 12/02/2014,AUTRE : MANIFESTATION DE PROMOTION,,
