A+A,Médecin,GRUNENWALD PATRICK,29/03/2012,29/03/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,GRUNENWALD PATRICK,27/11/2012,27/11/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,GRUNENWALD PATRICK,10/05/2012,10/05/2012 -,ETUDE DE MARCHE,,
AbbVie,Médecin,GRUNENWALD PATRICK,14/04/2014,14/04/2014 -,RECHERCHE,,
All Global,Médecin,Grunenwald Patrick,25/04/2014,25/04/2014 -,[Marketing],,
All Global,Médecin,Grunenwald Patrick,27/05/2014,27/05/2014 -,[Marketing],,
ASTRAZENECA,Médecin,GRUNENWALD PATRICK,14/11/2013,14/11/2013 -,Formation,,
BOIRON,Médecin,ALEXANDRE MARIE CLAUDE,19/06/2014,19/06/2014 -,[FORMATION],,
BOIRON,Médecin,ALEXANDRE MARIE CLAUDE,19/09/2013,19/09/2013 -,[FORMATION],,
BOIRON,Médecin,ALEXANDRE MARIE CLAUDE,05/12/2013,05/12/2013 -,[FORMATION],,
MSD France,Sage-femme,LIEFFROY MARIANNE,04/02/2014,04/02/2014 -,CONVENTION D’HOSPITALITÉ,,
PASCALEO,Médecin,GRUNENWALD PATRICK,31/05/2013,31/05/2013 -,AUTRE,,
PASCALEO,Médecin,GRUNENWALD PATRICK,26/05/2014,26/05/2014 -,AUTRE,,
PASCALEO,Médecin,GRUNENWALD PATRICK,14/10/2013,14/10/2013 -,AUTRE,,
PASCALEO,Médecin,GRUNENWALD PATRICK,04/04/2013,04/04/2013 -,AUTRE,,
PASCALEO,Médecin,GRUNENWALD PATRICK,26/11/2013,26/11/2013 -,AUTRE,,
Second Stage Pharma,Médecin,GRUNENWALD PATRICK,26/02/2014,26/02/2014 -,RECHERCHE,,
TEVA SANTE SAS,Autres types de personne morale,PHIE SUSINI / SELARL,31/03/2014,01/04/2014 - 30/06/2014,AUTRE : ACHAT D'ESPACE,,
TEVA SANTE SAS,Autres types de personne morale,PHIE SUSINI / SELARL,05/12/2013,01/01/2014 - 31/03/2014,AUTRE : ACHAT D'ESPACE,,
TEVA SANTE SAS,Autres types de personne morale,PHIE SUSINI / SELARL,01/07/2013,01/07/2013 - 30/09/2013,AUTRE : ACHAT D'ESPACE,,
