A+A,Médecin,BOULEBCEL KAMEL,09/10/2012,09/10/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,GIRAUD SYLVIE,21/03/2012,20/03/2012 -,ETUDE DE MARCHE,,
DAIICHI SANKYO FRANCE SAS,Médecin,FREBAULT ERIC,28/09/2013,28/09/2013 - 29/09/2013,Autre : [ hospitalité ],,
Laboratoires Grünenthal SAS,Médecin,STOYANOV PETAR,08/10/2013,08/10/2013 -,AUTRE,,
LES LABORATOIRES SERVIER,Médecin,STOYANOV PETAR,12/09/2013,12/09/2013 -,Autre : Manifestation scientifique,,
Lilly France SAS,Médecin,FREBAULT ERIC,11/12/2013,11/12/2013 - 11/12/2013,CONVENTION D'ORATEUR RÉUNION PROFESSIONNELLE,,
Lilly France SAS,Médecin,STOYANOV PETAR,11/12/2013,11/12/2013 - 11/12/2013,INVITATION,,
MENARINI FRANCE,Médecin,STOYANOV PETAR,05/04/2014,05/04/2014 - 06/04/2014,Autre : Réunion scientifique,,
MENARINI FRANCE,Médecin,VEUILLOT FRANCOISE,15/05/2014,15/05/2014 - 15/05/2014,Autre : Réunion scientifique,,
MSD France,Médecin,FREBAULT ERIC,14/04/2012,14/04/2012 -,CONVENTION D HOSPITALITE,,
MSD France,Médecin,FREBAULT ERIC,02/10/2013,02/10/2013 -,CONVENTION D’HOSPITALITÉ,,
MSD France,Médecin,FREBAULT ERIC,14/01/2014,14/01/2014 -,CONVENTION D’HOSPITALITÉ,,
MSD France,Médecin,FREBAULT ERIC,17/10/2012,17/10/2012 -,CONVENTION D HOSPITALITE,,
MSD France,Médecin,FREBAULT ERIC,19/04/2012,19/04/2012 -,CONVENTION D HOSPITALITE,,
MSD France,Médecin,VEUILLOT FRANCOISE,14/04/2012,14/04/2012 -,CONVENTION D HOSPITALITE,,
MSD France,Pharmacien,ROUSSEAU LIONEL,25/03/2014,25/03/2014 -,RECHERCHE BIOMÉDICALE,,
NOVARTIS PHARMA SAS,Médecin,BEURDELEY GENEVIEVE,30/01/2014,30/01/2014 - 31/01/2014,Autre : [Hospitalité Evenement],,
NOVO NORDISK,Médecin,MULLER PHILIPPE,15/10/2013,15/10/2013 -,[HOSPITALITE],,
PIERRE FABRE MEDICAMENT,Médecin,STOYANOV PETAR,05/12/2013,05/12/2013 -,CONVENTION D'HOSPITALITE,,
PIERRE FABRE MEDICAMENT,Médecin,VEUILLOT FRANCOISE,05/12/2013,05/12/2013 -,CONVENTION D'HOSPITALITE,,
