A+A,Médecin,HARRAUDEAU ALINA,06/06/2012,06/06/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,ROY MICHÈLE,18/09/2012,17/09/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,ROY NEE MICHELE,20/05/2013,20/05/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,ROY NEE MICHELE,20/01/2012,19/01/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,SAINTIVE MARIE CLAIRE,03/12/2012,29/11/2012 -,ETUDE DE MARCHE,,
AbbVie,Médecin,HARRAUDEAU ALINA,18/11/2013,18/11/2013 -,AUTRE: [CONVENTION HOSPITALITE],,
DAIICHI SANKYO FRANCE SAS,Médecin,ROY NEE MICHELE,19/12/2013,19/12/2013 - 20/12/2013,Congrès / Symposium,,
DAIICHI SANKYO FRANCE SAS,Médecin,ROY NEE Michele,12/12/2013,12/12/2013 - 16/06/2014,AUTRE : [COLLABORATION SCIENTIFIQUE],,
JANSSEN-CILAG,Médecin,HARRAUDEAU ALINA,07/10/2013,07/10/2013 - 07/10/2013,CONGRES / SYMPOSIUM,,
LABORATOIRES BOUCHARA - RECORDATI,Médecin,ROY NEE Michèle,09/12/2013,15/01/2014 - 18/01/2014,CONGRES,,
LASER,Pharmacien,SIGWARD HERVE,09/03/2012,09/03/2012 - 09/03/2012,RECHERCHE,,
LEO Pharma,Médecin,HARRAUDEAU ALINA,02/06/2014,02/06/2014 - 02/06/2014,Formation,,
LOL PHARMA,Pharmacien,CHIN SANTERRE COLETTE CHIN SANTERRE COLETTE,17/05/2013,26/07/2013 -,CONTRAT D ACHAT D ESPACE PUBLICITAIRE,,
LOL PHARMA,Pharmacien,MR CHIN MR CHIN,06/03/2012,26/07/2013 -,CONTRAT D ACHAT D ESPACE PUBLICITAIRE,,
LOL PHARMA,Pharmacien,MR CHIN MR CHIN,06/03/2012,26/07/2013 -,CONTRAT D ACHAT D ESPACE PUBLICITAIRE,,
MSD France,Médecin,BOURROUSSE MILON ANNE SOPHIE,06/03/2014,06/03/2014 -,CONVENTION D’HOSPITALITÉ,,
MSD France,Médecin,DEVERRE JEAN FRANCOIS,06/03/2014,06/03/2014 -,CONVENTION D’HOSPITALITÉ,,
MSD France,Médecin,DORIN FANNY,07/06/2013,07/06/2013 -,CONVENTION D’HOSPITALITÉ,,
MSD France,Médecin,FARMACHI ALAIN,06/03/2014,06/03/2014 -,CONVENTION D’HOSPITALITÉ,,
MSD France,Médecin,FER JEROME,17/10/2012,17/10/2012 -,CONVENTION D HOSPITALITE,,
