A+A,Médecin,BERTUCCHI CHRISTIAN,04/03/2013,04/03/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,CUISSARD LAURENT,11/09/2012,10/09/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,GAUDIN MICHEL,07/09/2012,06/09/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,GOUIRAND STEPHANE,01/06/2012,31/05/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,KARCHE FABIENNE,07/09/2012,06/09/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,MASSE LUCILE,07/09/2012,06/09/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,NGUYEN MAURICE,07/09/2012,06/09/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,ZIMNY BOUSSER MARIELLE,04/03/2013,04/03/2013 -,ETUDE DE MARCHE,,
ABBOTT PRODUCTS SAS,Médecin,BERTUCCHI CHRISTIAN,22/05/2014,22/05/2014 - 22/05/2014,FORMATION,,
ABBOTT PRODUCTS SAS,Médecin,Charlette limbe CATHERINE,28/11/2013,28/11/2013 -,Congres, Symposium,,
ABBOTT PRODUCTS SAS,Médecin,COULOMBEL FRANCOIS,28/11/2013,28/11/2013 -,Congres, Symposium,,
ABBOTT PRODUCTS SAS,Médecin,DOREMIEUX MARC,22/05/2014,22/05/2014 - 22/05/2014,FORMATION,,
ABBOTT PRODUCTS SAS,Médecin,GOUIRAND STEPHANE,28/11/2013,28/11/2013 -,Congres, Symposium,,
ABBOTT PRODUCTS SAS,Médecin,ILPONSE SOPHIE,22/05/2014,22/05/2014 - 22/05/2014,FORMATION,,
ABBOTT PRODUCTS SAS,Médecin,KARCHE FABIENNE,28/11/2013,28/11/2013 -,Congres, Symposium,,
ABBOTT PRODUCTS SAS,Médecin,NGUYEN Maurice,22/05/2014,22/05/2014 - 22/05/2014,FORMATION,,
ABBOTT PRODUCTS SAS,Médecin,PEYRONNET veronique,22/05/2014,22/05/2014 - 22/05/2014,FORMATION,,
ABBOTT PRODUCTS SAS,Médecin,PEYRONNET VERONIQUE,28/11/2013,28/11/2013 -,Congres, Symposium,,
ABBOTT PRODUCTS SAS,Médecin,RATHELOT NICOLAS,28/11/2013,28/11/2013 -,Congres, Symposium,,
ABBOTT PRODUCTS SAS,Médecin,SIMON VIRGINIE,28/11/2013,28/11/2013 -,Congres, Symposium,,
