A+A,Médecin,ALI HAIMOUD TOUHAMI,23/04/2012,19/04/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,DUCHESNE GABRIEL,24/01/2013,23/01/2013 -,ETUDE DE MARCHE,,
Actelion Pharmaceuticals France,Médecin,FAKHRI FRANCOIS,20/11/2013,20/11/2013 - 20/11/2013,AUTRE [CONNEXION],,
ASTRAZENECA,Infirmier,AMADO TANIA,20/02/2014,20/02/2014 -,Formation,,
ASTRAZENECA,Infirmier,SCAGLIOTTI FRANCINE,20/02/2014,20/02/2014 -,Formation,,
ASTRAZENECA,Médecin,ALI HAIMOUD TOUHAMI,20/02/2014,20/02/2014 -,Formation,,
ASTRAZENECA,Médecin,ALI HAIMOUD Touhami,29/11/2013,29/11/2013 -,Congrès / Symposium,,
ASTRAZENECA,Médecin,DUBOIS BENOIT,10/12/2013,10/12/2013 -,Formation,,
ASTRAZENECA,Médecin,DUBOIS BENOIT,18/02/2014,18/02/2014 -,Formation,,
ASTRAZENECA,Médecin,DUBOIS BENOIT,09/10/2013,09/10/2013 -,Formation,,
ASTRAZENECA,Médecin,DUCHESNE GABRIEL,06/12/2013,06/12/2013 -,Congrès / Symposium,,
ASTRAZENECA,Médecin,DUCHESNE GABRIEL,10/12/2013,10/12/2013 -,Formation,,
ASTRAZENECA,Médecin,DUCHESNE GABRIEL,08/04/2014,08/04/2014 -,Formation,,
ASTRAZENECA,Médecin,FAKHRI FRANCOIS,23/01/2014,23/01/2014 -,Formation,,
ASTRAZENECA,Médecin,GENTILHOMME GAGNARD MYRIAM,10/12/2013,10/12/2013 -,Formation,,
ASTRAZENECA,Médecin,GENTILHOMME GAGNARD MYRIAM,12/11/2013,12/11/2013 -,Formation,,
ASTRAZENECA,Médecin,GUYON JACKY,12/11/2013,12/11/2013 -,Formation,,
ASTRAZENECA,Médecin,GUYON JACKY,18/02/2014,18/02/2014 -,Formation,,
ASTRAZENECA,Médecin,GUYON JACKY,10/12/2013,10/12/2013 -,Formation,,
ASTRAZENECA,Médecin,GUYON JACKY,09/10/2013,09/10/2013 -,Formation,,
