BOIRON,Médecin,DESHAIES NATHALIE,10/04/2014,10/04/2014 -,[FORMATION],,
BOIRON,Médecin,DESHAIES NATHALIE,10/04/2014,10/04/2014 -,[FORMATION],,
BOIRON,Médecin,DESHAIES NATHALIE,19/09/2013,19/09/2013 -,[FORMATION],,
DAIICHI SANKYO FRANCE SAS,Médecin,THIBAULT YVES,03/10/2013,03/10/2013 - 03/10/2013,Autre : [ hospitalité ],,
EG LABO - LABORATOIRES EUROGENERICS,Pharmacien,Terlain Benoit,13/05/2014,13/05/2014 - 13/05/2014,Salon/MAD de stand,,
EG LABO - LABORATOIRES EUROGENERICS,Pharmacien,Terlain Elisabeth,13/05/2014,13/05/2014 - 13/05/2014,Salon/MAD de stand,,
HEALTHCAREGEN COMMUNICATION,Pharmacien,PHIE LA MAISON BLANCHE PHIE LA MAISON BLANCHE,18/02/2014,06/03/2014 -,AUTRE : CONTRAT D ACHAT D ESPACE PUBLICITAIRE,,
HEALTHCAREGEN COMMUNICATION,Pharmacien,PHIE LA MAISON BLANCHE PHIE LA MAISON BLANCHE,20/03/2014,08/04/2014 -,AUTRE : CONTRAT D ACHAT D ESPACE PUBLICITAIRE,,
HEALTHCAREGEN COMMUNICATION,Pharmacien,PHIE LA MAISON BLANCHE PHIE LA MAISON BLANCHE,20/03/2014,08/04/2014 -,AUTRE : CONTRAT D ACHAT D ESPACE PUBLICITAIRE,,
HEALTHCAREGEN COMMUNICATION,Pharmacien,PHIE LA MAISON BLANCHE PHIE LA MAISON BLANCHE,18/02/2014,06/03/2014 -,AUTRE : CONTRAT D ACHAT D ESPACE PUBLICITAIRE,,
HEALTHCAREGEN COMMUNICATION,Pharmacien,PHIE LA MAISON BLANCHE PHIE LA MAISON BLANCHE,19/06/2013,05/07/2013 -,CONTRAT D ACHAT D ESPACE PUBLICITAIRE,,
HEALTHCAREGEN COMMUNICATION,Pharmacien,PHIE TERLAIN PHIE TERLAIN,20/03/2014,08/04/2014 -,AUTRE : CONTRAT D ACHAT D ESPACE PUBLICITAIRE,,
HEALTHCAREGEN COMMUNICATION,Pharmacien,PHIE TERLAIN PHIE TERLAIN,18/02/2014,06/03/2014 -,AUTRE : CONTRAT D ACHAT D ESPACE PUBLICITAIRE,,
HEALTHCAREGEN COMMUNICATION,Pharmacien,PHIE TERLAIN PHIE TERLAIN,18/02/2014,06/03/2014 -,AUTRE : CONTRAT D ACHAT D ESPACE PUBLICITAIRE,,
HEALTHCAREGEN COMMUNICATION,Pharmacien,PHIE TERLAIN PHIE TERLAIN,20/03/2014,08/04/2014 -,AUTRE : CONTRAT D ACHAT D ESPACE PUBLICITAIRE,,
HEALTHCAREGEN COMMUNICATION,Pharmacien,PHIE TERLAIN PHIE TERLAIN,19/06/2013,05/07/2013 -,CONTRAT D ACHAT D ESPACE PUBLICITAIRE,,
IPSEN PHARMA,Médecin,THIBAULT YVES,10/10/2013,10/10/2013 -,CONVENTION HOSPITALITE,,
KRKA FRANCE EURL,Autres types de personne morale,PHARMACIE TERLAIN-REGULIER,01/01/2014,01/01/2014 -,AUTRE: [CONTRAT CADRE DE LOUAGE DE CHOSES ET D'OUVRAGE A DES FINS PUBLICITAIRES],,
KRKA FRANCE EURL,Autres types de personne morale,PHARMACIE TERLAIN-REGULIER,01/12/2013,01/12/2013 -,AUTRE: [CONTRAT CADRE DE LOUAGE DE CHOSES ET D'OUVRAGE A DES FINS PUBLICITAIRES],,
LABORATOIRE GLAXOSMITHKLINE,Fondation,LABORATOIRE D'ANALYSES MÉDICALES, SELARL GERBAUD,26/07/2012,26/07/2012 -,Recherche,,
