A+A,Médecin,CAUMEIL DUPIOT JOELLE,17/07/2012,17/07/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,CAUMEIL DUPIOT JOELLE,17/12/2013,17/12/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,JEAN CLEMENCE,06/04/2012,05/04/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,JEAN CLEMENCE,11/09/2012,11/09/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,JEAN CLEMENCE,09/10/2012,09/10/2012 -,ETUDE DE MARCHE,,
ASTELLAS PHARMA,Médecin,JEAN CLEMENCE,25/07/2013,25/07/2013 -,RECHERCHE,,
ASTRAZENECA,Etudiant,BLANCHIER HELENE,20/05/2014,20/05/2014 -,Formation,,
ASTRAZENECA,Médecin,CAUMEIL DUPIOT JOELLE,14/11/2013,14/11/2013 -,Formation,,
ASTRAZENECA,Médecin,LATERRADE BERNARD,20/05/2014,20/05/2014 -,Formation,,
ASTRAZENECA,Médecin,LATERRADE BERNARD,28/11/2013,28/11/2013 -,Formation,,
Bayer HealthCare SAS,Médecin,CASTIGNOLLES DHERS MARTINE,25/03/2014,25/03/2014 - 25/03/2014,AUTRE : MANIFESTATION DE PROMOTION,,
Bayer HealthCare SAS,Médecin,DE COLLE DELPHINE,10/05/2014,10/05/2014 - 13/05/2014,CONGRES / SYMPOSIUM,,
Bayer HealthCare SAS,Médecin,DE COLLE DELPHINE,22/05/2014,22/05/2014 - 22/05/2014,AUTRE : MANIFESTATION DE PROMOTION,,
Bayer HealthCare SAS,Médecin,DUMAS DE LA ROQUE EDOUARD,10/05/2014,10/05/2014 - 13/05/2014,Invitation à un congrès,,
Bayer HealthCare SAS,Médecin,DUMAS DE LA ROQUE EDOUARD,22/05/2014,22/05/2014 - 22/05/2014,AUTRE : MANIFESTATION DE PROMOTION,,
Bayer HealthCare SAS,Médecin,SALDUBEHERE FRANCOISE,25/03/2014,25/03/2014 - 25/03/2014,AUTRE : MANIFESTATION DE PROMOTION,,
BOEHRINGER INGELHEIM FRANCE,Masseur-kinésithérapeute,BULTEZ BENJAMIN,28/11/2013,28/11/2013 -,AUTRE : PARTICIPATION A MANIFESTATION SCIENTIFIQUE,,
BOEHRINGER INGELHEIM FRANCE,Masseur-kinésithérapeute,GURY ALEXANDRE,28/11/2013,28/11/2013 -,AUTRE : PARTICIPATION A MANIFESTATION SCIENTIFIQUE,,
BOEHRINGER INGELHEIM FRANCE,Masseur-kinésithérapeute,QUIRANTE MARC,28/11/2013,28/11/2013 -,AUTRE : PARTICIPATION A MANIFESTATION SCIENTIFIQUE,,
BOEHRINGER INGELHEIM FRANCE,Médecin,BERGEON EVELYNE,15/05/2014,15/05/2014 -,AUTRE : PARTICIPATION A MANIFESTATION SCIENTIFIQUE,,
