A+A,Médecin,HAGHIGHAT DJAMCHID,23/07/2012,23/07/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,HAGHIGHAT DJAMCHID,18/07/2012,18/07/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,HAGHIGHAT DJAMCHID,10/04/2012,10/04/2012 -,ETUDE DE MARCHE,,
ASTRAZENECA,Médecin,ROBLOT JEAN LOUP,17/04/2014,17/04/2014 -,Formation,,
ASTRAZENECA,Médecin,VASSEUR MALLUS SOPHIE,17/04/2014,17/04/2014 -,Formation,,
ASTRAZENECA,Médecin,WELSING LUC,17/04/2014,17/04/2014 -,Formation,,
BOEHRINGER INGELHEIM FRANCE,Médecin,ROBLOT JEAN LOUP,26/09/2013,26/09/2013 -,AUTRE : PARTICIPATION A MANIFESTATION SCIENTIFIQUE,,
BOEHRINGER INGELHEIM FRANCE,Médecin,WELSING LUC,26/09/2013,26/09/2013 -,AUTRE : PARTICIPATION A MANIFESTATION SCIENTIFIQUE,,
CHIESI SA,Médecin,LANDIER PASCALE,17/10/2013,17/10/2013 - 17/10/2013,Autre : HOSPITALITE RP,,
CHIESI SA,Médecin,ROBLOT JEAN LOUP,17/10/2013,17/10/2013 - 17/10/2013,Autre : HOSPITALITE RP,,
CHIESI SA,Médecin,WELSING LUC,17/10/2013,17/10/2013 - 17/10/2013,Autre : HOSPITALITE RP,,
EXAFIELD,Pharmacien,MARAIS Ludovic,01/01/2014,01/01/2014 -,MARKETING,,
IMS HEALTH SAS,Médecin,VASSEUR Sophie,30/11/2012,30/11/2012 -,autre : Etude observationnelle,,
IMS HEALTH SAS,Médecin,VASSEUR SOPHIE,25/02/2014,25/02/2014 - 31/12/2014,autre: ETUDE OBSERVATIONNELLE,,
IPSEN PHARMA,Médecin,LANDIER PASCALE,23/01/2014,23/01/2014 - 23/01/2014,CONVENTION D'HOSPITALITE,,
IPSEN PHARMA,Médecin,ROBLOT JEAN LOUP,23/01/2014,23/01/2014 - 23/01/2014,CONVENTION D'HOSPITALITE,,
JANSSEN-CILAG,Infirmier,GREARD GUILLAUME,27/09/2013,27/09/2013 - 27/09/2013,CONGRES / SYMPOSIUM,,
JANSSEN-CILAG,Infirmier,HUARD BEATRICE,27/09/2013,27/09/2013 - 27/09/2013,CONGRES / SYMPOSIUM,,
JANSSEN-CILAG,Infirmier,LETHIAIS SONIA,27/09/2013,27/09/2013 - 27/09/2013,CONGRES / SYMPOSIUM,,
JANSSEN-CILAG,Médecin,VASCHALDE YVES,07/11/2013,07/11/2013 - 07/11/2013,CONGRES / SYMPOSIUM,,
