A+A,Médecin,ATTIAS MICHEL,05/12/2012,06/12/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,BERNARD JACQUES,20/01/2012,18/01/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,DERAI GUY,29/04/2013,29/04/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,DERAI GUY,12/07/2013,10/07/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,FARINACCI MARC,14/05/2012,14/05/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,FITOUSSI MADELEINE,28/05/2013,27/05/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,LALLEMAND SOURIEU JULIE,06/04/2012,10/04/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,LUCIANI JEAN CLAUDE,03/09/2012,30/08/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,ROCCA DOMINIQUE,06/01/2014,26/12/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,SAID JACQUES,27/04/2012,26/04/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,SAID JACQUES,06/12/2012,05/12/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,STARKMAN EUSEBIO ALICE,21/10/2013,22/10/2013 -,ETUDE DE MARCHE,,
A+A,Pharmacien,VIGNALE VERONIQUE,25/02/2013,25/02/2013 -,ETUDE DE MARCHE,,
A+A,Pharmacien,VIGNALE VERONIQUE,16/04/2012,16/04/2012 -,ETUDE DE MARCHE,,
A+A,Pharmacien,VIGNALE VERONIQUE,24/01/2013,23/01/2013 -,ETUDE DE MARCHE,,
A+A,Pharmacien,VIGNALE VERONIQUE,09/02/2012,08/02/2012 -,ETUDE DE MARCHE,,
ABBOTT FRANCE,Autres types de personne morale,MCO CONGRES,13/01/2014,29/01/2014 -,CONGRES, SYMPOSIUM,,
AbbVie,Association professionnel de santé,M.C.O,30/07/2013,30/07/2013 -,CONGRES,,
AbbVie,Fondation,PROTISVALOR MEDITERRANEE,08/10/2013,08/10/2013 -,AUTRE: [CONTRAT DE COLLABORATION SCIENTIFIQUE],,
AbbVie,Fondation,PROTISVALOR MEDITERRANEE,08/10/2013,08/10/2013 -,AUTRE: [CONTRAT INVESTIGATEUR],,
