A+A,Médecin,OGE PHILIPPE,03/12/2012,29/11/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,OGE PHILIPPE,26/04/2012,25/04/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,OGE PHILIPPE,25/07/2012,25/07/2012 -,ETUDE DE MARCHE,,
ASTRAZENECA,Médecin,ALLEGRE YVETTE,10/09/2013,10/09/2013 -,Formation,,
ASTRAZENECA,Médecin,ALLEGRE YVETTE,22/10/2013,22/10/2013 -,Formation,,
ASTRAZENECA,Médecin,ALLEGRE YVETTE,19/02/2014,19/02/2014 -,Formation,,
ASTRAZENECA,Médecin,ALLEGRE YVETTE,16/04/2014,16/04/2014 -,Formation,,
ASTRAZENECA,Médecin,ALLEGRE YVETTE,18/12/2013,18/12/2013 -,Formation,,
ASTRAZENECA,Médecin,ALLEGRE YVETTE,18/03/2014,18/03/2014 -,Formation,,
ASTRAZENECA,Médecin,ALLEGRE YVETTE,08/04/2014,08/04/2014 -,Formation,,
ASTRAZENECA,Médecin,LOCATELLI CHRISTINE,10/09/2013,10/09/2013 -,Formation,,
Bayer HealthCare SAS,Médecin,ALLEGRE YVETTE,27/02/2014,27/02/2014 - 27/02/2014,AUTRE : MANIFESTATION DE PROMOTION,,
Bayer HealthCare SAS,Médecin,ALLEGRE YVETTE,17/10/2013,17/10/2013 - 17/10/2013,AUTRE : MANIFESTATION DE PROMOTION,,
BOIRON,Pharmacien,GUIRAUDON BRIGITTE,12/11/2013,12/11/2013 -,[FORMATION],,
BOIRON,Pharmacien,PRUVOST MAUD,27/05/2014,27/05/2014 -,[FORMATION],,
CHIESI SA,Médecin,ALLEGRE YVETTE,26/11/2013,26/11/2013 - 26/11/2013,Autre : HOSPITALITE RP,,
CHIESI SA,Médecin,ALLEGRE YVETTE,24/09/2013,24/09/2013 - 24/09/2013,Autre : HOSPITALITE RP,,
CHIESI SA,Médecin,LOCATELLI CHRISTINE,24/09/2013,24/09/2013 - 24/09/2013,Autre : HOSPITALITE RP,,
DAIICHI SANKYO FRANCE SAS,Médecin,ALLEGRE YVETTE,10/10/2013,10/10/2013 - 10/10/2013,Autre : [ hospitalité ],,
EXAFIELD,Médecin,FABRE Jacqueline,01/01/2014,01/01/2014 -,MARKETING,,
