A+A,Médecin,PILPRE PHILIPPE,07/09/2012,06/09/2012 -,ETUDE DE MARCHE,,
ASTRAZENECA,Médecin,DELPRAT CHATTON PASCALE,12/09/2013,12/09/2013 -,Formation,,
ASTRAZENECA,Médecin,DELPRAT CHATTON PASCALE,10/04/2014,10/04/2014 -,Formation,,
ASTRAZENECA,Médecin,DELPRAT CHATTON PASCALE,04/07/2013,04/07/2013 -,Formation,,
B3TSI,Médecin,DELPRAT CHATTON PASCALE,23/10/2013,23/10/2013 -,Autre : Mise en situation des DM,,
LABORATOIRES BOUCHARA - RECORDATI,Médecin,DELPRAT CHATTON PASCALE,06/12/2013,06/12/2013 - 06/12/2014,RECHERCHE ÉPIDÉMIOLOGIQUE,,
LABORATOIRES MAYOLY SPINDLER,Médecin,DELPRAT CHATTON PASCALE,03/10/2013,03/10/2013 -,AUTRE : [RP Douleurs abdominales],,
LABORATOIRES MAYOLY SPINDLER,Médecin,DELPRAT CHATTON PASCALE,28/02/2014,28/02/2014 -,Conseil Relations professionnelles,,
LES LABORATOIRES SERVIER,Médecin,CHEVREAU LAURENT,10/04/2014,10/04/2014 -,Manifestation scientifique - congrès - table ronde - ... (A SUP. APRES FIX INDACFOBJCNV),,
LES LABORATOIRES SERVIER,Médecin,DELPRAT CHATTON PASCALE,29/08/2013,29/08/2013 -,Recherche,,
LES LABORATOIRES SERVIER,Médecin,DELPRAT CHATTON PASCALE,29/11/2013,29/11/2013 -,Recherche,,
MENARINI FRANCE,Médecin,CHEVREAU LAURENT,12/04/2014,12/04/2014 - 13/04/2014,Autre : Réunion scientifique,,
MSD France,Médecin,RUELLAND BERNARD,10/10/2013,10/10/2013 -,CONVENTION D HOSPITALITE,,
MSD France,Pharmacien,MAILLOTTE VALERIE,28/05/2013,28/05/2013 -,CONVENTION D’HOSPITALITÉ,,
MSD France,Pharmacien,VASNIER SYLVIE,28/05/2013,28/05/2013 -,CONVENTION D’HOSPITALITÉ,,
PASCALEO,Médecin,DELPRAT CHATTON PASCALE,07/03/2014,07/03/2014 -,AUTRE,,
PIERRE FABRE MEDICAMENT,Médecin,DELPRAT CHATTON PASCALE,15/05/2014,15/05/2014 -,CONVENTION D'HOSPITALITE,,
ROCHE SAS,Médecin,BLIN EMMANUEL,25/01/2014,25/01/2014 - 25/01/2014,Autre : [ R‚union professionnelle ],,
WorldOne Group B.V.,Chirurgien-dentiste,DE MAULDE ELISE,16/01/2014,16/01/2014 -,AUTRE: [ETUDE DE MARCHE],,
WorldOne Group B.V.,Chirurgien-dentiste,DE MAULDE ELISE,06/06/2014,06/06/2014 -,AUTRE: [ETUDE DE MARCHE],,
