A+A,Pharmacien,QUEINNEC PIERRE YVES,02/03/2012,29/02/2012 -,ETUDE DE MARCHE,,
BOIRON,Pharmacien,QUEINNEC PIERRE-YVES,03/04/2014,03/04/2014 -,[FORMATION],,
BOIRON,Pharmacien,QUEINNEC PIERRE-YVES,03/04/2014,03/04/2014 -,[FORMATION],,
LABORATOIRES COLOPLAST,Infirmier,MABIRE CHARLOTTE,19/01/2014,19/01/2014 -,Congrès / Symposium,,
MSD France,Médecin,DE LEMOS JEAN BAPTISTE,10/07/2012,10/07/2012 -,CONVENTION D HOSPITALITE,,
MSD France,Médecin,DE LEMOS JEAN BAPTISTE,03/07/2012,03/07/2012 -,CONVENTION D HOSPITALITE,,
MSD France,Médecin,DE LEMOS JEAN BAPTISTE,15/05/2012,15/05/2012 -,CONVENTION D HOSPITALITE,,
PFIZER SAS,Médecin,DE LEMOS JEAN BAPTISTE,10/04/2014,10/04/2014 - 10/04/2014,HOSPITALITE RP/CONGRES / SYMPO,,
SANOFI AVENTIS FRANCE,Pharmacien,QUEINNEC PIERRE YVES,13/01/2014,13/01/2014 - 31/12/2014,Autre : [Expertise],,
TEVA SANTE SAS,Autres types de personne morale,PHIE QUEINNEC / SELARL,04/12/2013,01/01/2014 - 31/03/2014,AUTRE : ACHAT D'ESPACE,,
Vivactis-M2Research,Pharmacien,REYNAUD Marie-Reine,26/07/2013,26/07/2013 -,Participation à une étude de marché,,
