A+A,Médecin,LEVY ERIC,29/04/2013,29/04/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,LEVY ERIC,04/03/2013,01/03/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,LEVY ERIC,14/09/2012,14/09/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,LEVY ERIC,12/07/2012,12/07/2012 -,ETUDE DE MARCHE,,
DAIICHI SANKYO FRANCE SAS,Médecin,CHARIERAS DIDIER,17/01/2013,17/01/2013 -,AUTRE : [COLLABORATION SCIENTIFIQUE],,
IMS HEALTH SAS,Médecin,LEVY Eric,31/05/2012,31/05/2012 -,autre : Etude observationnelle,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,CHARIERAS DIDIER,27/02/2014,27/02/2014 - 27/02/2014,Autre : [Convention d'Hospitalité],,
MSD France,Médecin,CAUSSE PHILIPPE,05/06/2014,05/06/2014 -,CONVENTION D’HOSPITALITÉ,,
MSD France,Médecin,MARROT MICHEL,05/06/2014,05/06/2014 -,CONVENTION D’HOSPITALITÉ,,
PASCALEO,Médecin,LEVY ERIC,25/10/2013,25/10/2013 -,AUTRE,,
PASCALEO,Médecin,LEVY ERIC,21/10/2013,21/10/2013 -,AUTRE,,
PIERRE FABRE MEDICAMENT,Médecin,MARROT MICHEL,05/10/2013,05/10/2013 -,CONVENTION D'HOSPITALITE,,
TEVA SANTE SAS,Autres types de personne morale,PHIE POUZARGUE / SARL,31/03/2014,01/04/2014 - 30/06/2014,AUTRE : ACHAT D'ESPACE,,
TEVA SANTE SAS,Autres types de personne morale,PHIE POUZARGUE / SARL,01/10/2013,01/10/2013 - 31/12/2013,AUTRE : ACHAT D'ESPACE,,
TEVA SANTE SAS,Autres types de personne morale,PHIE POUZARGUE / SARL,20/12/2013,01/01/2014 - 31/03/2014,AUTRE : ACHAT D'ESPACE,,
TEVA SANTE SAS,Autres types de personne morale,PHIE POUZARGUE / SARL,01/07/2013,01/07/2013 - 30/09/2013,AUTRE : ACHAT D'ESPACE,,
