A+A,Médecin,SAADE PIERRE,13/06/2012,13/06/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,SAADE PIERRE,07/06/2012,07/06/2012 -,ETUDE DE MARCHE,,
ABBOTT FRANCE,Médecin,LE FLOCH JEAN-PIERRE,24/02/2014,11/03/2014 - 14/03/2014,CONGRES, SYMPOSIUM,,
ABBOTT FRANCE,Pharmacien,BEZARD JEAN PIERRE,06/10/2013,25/10/2013 - 25/10/2013,Convention Collaboration Scientifique,,
All Global,Médecin,Veillard Sandrine,09/10/2013,09/10/2013 -,[Marketing],,
All Global,Médecin,Veillard Sandrine,18/01/2014,17/01/2014 -,[Marketing],,
All Global,Opticien-lunetier,Halhoute Anne-sophie,14/05/2014,14/05/2014 -,[Marketing],,
ASTRAZENECA,Médecin,AL SAYADI HANAN,09/01/2014,09/01/2014 -,Formation,,
ASTRAZENECA,Médecin,AL SAYADI HANAN,20/03/2014,20/03/2014 -,Formation,,
ASTRAZENECA,Médecin,DRAI ERIC,12/12/2013,12/12/2013 -,Formation,,
ASTRAZENECA,Médecin,DRAI Eric,29/11/2013,29/11/2013 -,Congrès / Symposium,,
ASTRAZENECA,Médecin,DUCOURTIEUX MICHEL,13/02/2014,13/02/2014 -,Formation,,
ASTRAZENECA,Médecin,DUCOURTIEUX MICHEL,14/01/2014,14/01/2014 -,Formation,,
ASTRAZENECA,Médecin,DUCOURTIEUX MICHEL,10/04/2014,10/04/2014 -,Formation,,
ASTRAZENECA,Médecin,DUCOURTIEUX MICHEL,19/11/2013,19/11/2013 -,Formation,,
ASTRAZENECA,Médecin,GARNIER BENOIT,14/01/2014,14/01/2014 -,Formation,,
ASTRAZENECA,Médecin,GARNIER BENOIT,13/02/2014,13/02/2014 -,Formation,,
ASTRAZENECA,Médecin,GARNIER BENOIT,19/11/2013,19/11/2013 -,Formation,,
ASTRAZENECA,Médecin,GARNIER BENOIT,10/04/2014,10/04/2014 -,Formation,,
ASTRAZENECA,Médecin,GARNIER LILIANE,19/11/2013,19/11/2013 -,Formation,,
