ASTRAZENECA,Médecin,CHESNAY MARTINE,09/10/2013,09/10/2013 -,Formation,,
ASTRAZENECA,Médecin,JAMES VALERIE,09/10/2013,09/10/2013 -,Formation,,
ASTRAZENECA,Médecin,TURCK OLIVIER,09/10/2013,09/10/2013 -,Formation,,
ASTRAZENECA,Pharmacien,LEBOULLANGER ISABELLE,24/09/2013,24/09/2013 -,Formation,,
LABORATOIRES BOUCHARA - RECORDATI,Pharmacien,LEBOULLANGER XAVIER,02/04/2014,02/04/2014 - 02/10/2014,AUTRE : Recherche épidémiologique,,
LABORATOIRES BOUCHARA - RECORDATI,Pharmacien,LEBOULLANGER XAVIER,17/12/2013,17/12/2013 - 17/06/2014,RECHERCHE ÉPIDÉMIOLOGIQUE,,
TELEFLEX MEDICAL SAS,Association professionnel de santé,AIRR,10/03/2014,02/10/2014 - 03/10/2014,AUTRE :[LOCATION STAND JOURNEES D'ETUDE AIRR  ],,
TEVA SANTE SAS,Autres types de personne morale,PHIE DE JULLOUVILLE / SELARL,04/12/2013,01/01/2014 - 31/03/2014,AUTRE : ACHAT D'ESPACE,,
TEVA SANTE SAS,Autres types de personne morale,PHIE DE JULLOUVILLE / SELARL,31/03/2014,01/04/2014 - 30/06/2014,AUTRE : ACHAT D'ESPACE,,
TEVA SANTE SAS,Autres types de personne morale,PHIE DE JULLOUVILLE / SELARL,01/10/2013,01/10/2013 - 31/12/2013,AUTRE : ACHAT D'ESPACE,,
TEVA SANTE SAS,Autres types de personne morale,PHIE DE JULLOUVILLE / SELARL,01/07/2013,01/07/2013 - 30/09/2013,AUTRE : ACHAT D'ESPACE,,
