A+A,Médecin,HUBER MICHEL,18/01/2013,18/01/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,MOISSETTE YVES,12/11/2013,12/11/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,SCHEIL MICHEL,09/03/2012,09/03/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,TUDOR CRISTINA,18/12/2013,18/12/2013 -,ETUDE DE MARCHE,,
A+A,Pharmacien,SCHATZ HUBERT,03/05/2013,30/04/2013 -,ETUDE DE MARCHE,,
All Global,Pharmacien,Schatz Jean-françois,25/10/2013,25/10/2013 -,[Marketing],,
All Global,Pharmacien,Schatz Jean-françois,23/10/2013,15/10/2013 -,[Marketing],,
ASTRAZENECA,Médecin,ARNOLD EMMANUEL,19/12/2013,19/12/2013 -,Formation,,
ASTRAZENECA,Médecin,ARNOLD EMMANUEL,19/09/2013,19/09/2013 -,Formation,,
ASTRAZENECA,Médecin,HINSCHBERGER MARC,13/05/2014,13/05/2014 -,Formation,,
ASTRAZENECA,Médecin,HINSCHBERGER MARC,27/02/2014,27/02/2014 -,Formation,,
ASTRAZENECA,Médecin,HINSCHBERGER MARC,25/03/2014,25/03/2014 -,Formation,,
ASTRAZENECA,Médecin,HINSCHBERGER MARC,23/01/2014,23/01/2014 -,Formation,,
ASTRAZENECA,Médecin,HINSCHBERGER MARC,07/11/2013,07/11/2013 -,Formation,,
ASTRAZENECA,Médecin,HINSCHBERGER MARC,09/01/2014,09/01/2014 -,Formation,,
ASTRAZENECA,Médecin,HINSCHBERGER MARC,10/09/2013,10/09/2013 -,Formation,,
ASTRAZENECA,Médecin,KLEIN TRISTAN,19/12/2013,19/12/2013 -,Formation,,
ASTRAZENECA,Médecin,LEBROU BERTRAND,01/04/2014,01/04/2014 -,Congrès/Symposium,,
ASTRAZENECA,Médecin,MOISSETTE YVES,07/11/2013,07/11/2013 -,Formation,,
ASTRAZENECA,Médecin,MOISSETTE YVES,02/10/2013,02/10/2013 -,Formation,,
