ASTRAZENECA,Médecin,CHASSANDE BAROZ CLOITRE MARTINE,02/04/2014,02/04/2014 -,Formation,,
ASTRAZENECA,Médecin,REPELLIN DOMINIQUE,23/10/2013,23/10/2013 -,Formation,,
ASTRAZENECA,Médecin,REPELLIN DOMINIQUE,02/04/2014,02/04/2014 -,Formation,,
ASTRAZENECA,Médecin,VIDIL HUBERT,06/11/2013,06/11/2013 -,Formation,,
ASTRAZENECA,Médecin,VIDIL HUBERT,23/10/2013,23/10/2013 -,Formation,,
ASTRAZENECA,Médecin,VIDIL HUBERT,02/04/2014,02/04/2014 -,Formation,,
ASTRAZENECA,Médecin,VIDIL HUBERT,11/06/2014,11/06/2014 -,Formation,,
Bayer HealthCare SAS,Médecin,VIDIL HUBERT,26/03/2014,26/03/2014 - 26/03/2014,AUTRE : MANIFESTATION DE PROMOTION,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,CHASSANDE BAROZ CLOITRE MARTINE,18/09/2013,18/09/2013 -,AUTRE : [CONVENTION HOSPITALITE],,
LABORATOIRE GLAXOSMITHKLINE,Médecin,CHASSANDE BAROZ CLOITRE MARTINE,15/01/2014,15/01/2014 - 15/01/2014,Autre : [Convention d'Hospitalité],,
LABORATOIRE GLAXOSMITHKLINE,Médecin,REPELLIN DOMINIQUE,15/01/2014,15/01/2014 - 15/01/2014,Autre : [Convention d'Hospitalité],,
LABORATOIRE GLAXOSMITHKLINE,Médecin,REPELLIN DOMINIQUE,18/09/2013,18/09/2013 -,AUTRE : [CONVENTION HOSPITALITE],,
LES LABORATOIRES SERVIER,Médecin,REPELLIN DOMINIQUE,18/12/2013,18/12/2013 -,Autre : Manifestation scientifique,,
LES LABORATOIRES SERVIER,Médecin,VIDIL HUBERT,09/10/2013,09/10/2013 -,Autre : Manifestation scientifique,,
PIERRE FABRE MEDICAMENT,Médecin,REPELLIN DOMINIQUE,20/05/2014,20/05/2014 -,CONVENTION D'HOSPITALITE,,
