A+A,Médecin,ALBERT JEAN LUC,02/07/2013,01/07/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,ALBERT JEAN LUC,18/12/2013,17/12/2013 -,ETUDE DE MARCHE,,
ABBOTT PRODUCTS SAS,Association professionnel de santé,COLLEGE DE MEDECINE D'URGENCE DE BOURGOGNE,09/04/2014,09/04/2014 - 12/05/2014,FORMATION,,
ASTRAZENECA,Médecin,ALBERT JEAN LUC,04/07/2013,04/07/2013 -,Formation,,
ASTRAZENECA,Médecin,DERAMOND ISABELLE,07/11/2013,07/11/2013 -,Formation,,
ASTRAZENECA,Médecin,VERGNON PATRICK,12/06/2014,12/06/2014 -,Formation,,
ASTRAZENECA,Médecin,VERGNON PATRICK,19/02/2014,19/02/2014 -,Formation,,
ASTRAZENECA,Médecin,VERGNON PATRICK,04/07/2013,04/07/2013 -,Formation,,
ASTRAZENECA,Médecin,VERGNON PATRICK,20/03/2014,20/03/2014 -,Formation,,
Bayer HealthCare SAS,Médecin,ALBERT JEAN LUC,20/05/2014,20/05/2014 - 20/05/2014,AUTRE : MANIFESTATION DE PROMOTION,,
Bayer HealthCare SAS,Médecin,VERGNON PATRICK,20/05/2014,20/05/2014 - 20/05/2014,AUTRE : MANIFESTATION DE PROMOTION,,
BRAHMS FRANCE SAS,Fondation,COLLEGE DE MEDECINE D'URGENCE DE BRETAGNE,14/02/2014,10/04/2014 - 10/04/2014,CONGRES/SYMPOSIUM,,
CHIESI SA,Médecin,DERAMOND ISABELLE,09/01/2014,09/01/2014 - 09/01/2014,Autre : HOSPITALITE RP,,
DAIICHI SANKYO FRANCE SAS,Association professionnel de santé,COLLEGE DE MEDECINE D'URGENCE DE BRETAGNE,10/04/2014,10/04/2014 - 10/04/2014,Subventions,,
DAIICHI SANKYO FRANCE SAS,Association professionnel de santé,COLLEGE DE MEDECINE D'URGENCE DE BRETAGNE,10/04/2014,10/04/2014 - 10/04/2014,Subventions,,
DJO France SAS,Association professionnel de santé,COLLEGE DE MEDECINE D'URGENCE DE BRETAGNE,16/04/2013,16/04/2013 - 16/04/2013,13ème Congrès de Médecine d'Urgence de Bretagne le 16 avril 2013, à Saint-Brieuc Expo Congrès.,,
IPSEN PHARMA,Médecin,VERGNON PATRICK,27/06/2014,27/06/2014 - 27/06/2014,CONVENTION D'HOSPITALITE,,
IPSEN PHARMA,Médecin,VERGNON PATRICK,31/01/2014,31/01/2014 - 31/01/2014,CONVENTION D'HOSPITALITE,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ALBERT JEAN LUC,25/03/2014,25/03/2014 - 25/03/2014,Autre : [Convention d'Hospitalité],,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DERAMOND ISABELLE,03/10/2013,03/10/2013 -,AUTRE : [CONVENTION HOSPITALITE],,
