A+A,Médecin,BIREMBAUX XAVIER,19/02/2013,18/02/2013 -,ETUDE DE MARCHE,,
A+A,Médecin,FALLOPE GERMAINE,23/04/2012,19/04/2012 -,ETUDE DE MARCHE,,
A+A,Médecin,NETRY MICHEL,01/06/2012,31/05/2012 -,ETUDE DE MARCHE,,
ABBOTT PRODUCTS SAS,Médecin,AILLAUD PIERRE,13/12/2013,13/12/2013 -,Congres, Symposium,,
ABBOTT PRODUCTS SAS,Médecin,AUGUSTY BAMBERG MARIE CLAUDE,13/12/2013,13/12/2013 -,Congres, Symposium,,
ABBOTT PRODUCTS SAS,Médecin,CASSIN JEAN PIERRE,13/12/2013,13/12/2013 -,Congres, Symposium,,
ABBOTT PRODUCTS SAS,Médecin,SIBILLE VERONIQUE,13/12/2013,13/12/2013 -,Congres, Symposium,,
ABBOTT PRODUCTS SAS,Médecin,SIBILLE VERONIQUE,13/12/2013,13/12/2013 -,Congres, Symposium,,
ADDMEDICA,Infirmier,ABIDOS SOPHIA,04/10/2013,07/11/2013 - 09/11/2013,AUTRE : [HOSPITALITE],,
ADDMEDICA,Médecin,CHARNEAU CORINNE,04/10/2013,07/11/2013 - 09/11/2013,AUTRE : [HOSPITALITE],,
ALK-Abelló,Médecin,BIREMBAUX XAVIER,17/10/2013,17/10/2013 - 17/10/2013,AUTRE : [REUNION SCIENTIFIQUE],,
ALK-Abelló,Médecin,FASSIH MAZEN,22/06/2013,22/06/2013 - 26/06/2013,congrÃ¨s / symposium,,
ALK-Abelló,Médecin,WANOU JEAN JOSE,17/10/2013,17/10/2013 - 17/10/2013,AUTRE : [REUNION SCIENTIFIQUE],,
AMGEN SAS,Médecin,BENCE YVES ROBERT,11/12/2013,23/01/2014 - 23/01/2014,AUTRE [CONVENTION D HOSPITALITE],,
AMGEN SAS,Médecin,BONNARD JEAN MICHEL,11/12/2013,23/01/2014 - 23/01/2014,AUTRE [CONVENTION D HOSPITALITE],,
AMGEN SAS,Médecin,BREUIL VERONIQUE,11/12/2013,23/01/2014 - 23/01/2014,AUTRE [CONVENTION D HOSPITALITE],,
AMGEN SAS,Médecin,COHEN ANDRE,11/12/2013,23/01/2014 - 23/01/2014,AUTRE [CONVENTION D HOSPITALITE],,
AMGEN SAS,Médecin,FRANCO MICHEL,11/12/2013,23/01/2014 - 23/01/2014,AUTRE [CONVENTION D HOSPITALITE],,
AMGEN SAS,Médecin,GIORDANA JEAN PIERRE,11/12/2013,23/01/2014 - 23/01/2014,AUTRE [CONVENTION D HOSPITALITE],,
AMGEN SAS,Médecin,LEBAS JEAN FRANCOIS,11/12/2013,23/01/2014 - 23/01/2014,AUTRE [CONVENTION D HOSPITALITE],,
