ABBOTT PRODUCTS SAS,Association professionnel de santé,CLUB MEDICAL DE L'ARTOIS,28/01/2014,28/01/2014 - 22/04/2014,FORMATION,,
ASTRAZENECA,Association professionnel de santé,Association Club Médical de l'Artois,10/04/2014,10/04/2014 -,Autre,,
ASTRAZENECA,Association professionnel de santé,CLUB MEDICAL DE L'ARTOIS,23/01/2014,23/01/2014 -,Congrès/symposium,,
ASTRAZENECA,Médecin,BARGIBANT PHILIPPE,10/04/2014,10/04/2014 -,Formation,,
ASTRAZENECA,Médecin,BLONDEL JEAN MICHEL,21/11/2013,21/11/2013 -,Formation,,
ASTRAZENECA,Médecin,BLONDEL JEAN MICHEL,10/04/2014,10/04/2014 -,Formation,,
ASTRAZENECA,Médecin,DUSSUSSOIS SANDRINE,21/11/2013,21/11/2013 -,Formation,,
ASTRAZENECA,Médecin,DUSSUSSOIS SANDRINE,10/04/2014,10/04/2014 -,Formation,,
ASTRAZENECA,Médecin,GREY NATHALIE,10/04/2014,10/04/2014 -,Formation,,
BOEHRINGER INGELHEIM FRANCE,Association professionnel de santé,CLUB MEDICAL DE L ARTOIS,22/03/2014,22/03/2014 -,CONGRES / SYMPOSIUM,,
BOIRON,Médecin,DUSSUSSOIS SANDRINE,28/11/2013,28/11/2013 -,[FORMATION],,
JANSSEN-CILAG,Médecin,BLONDEL JEAN MICHEL,15/04/2014,15/04/2014 - 15/04/2014,CONGRES / SYMPOSIUM,,
JANSSEN-CILAG,Médecin,DUSSUSSOIS SANDRINE,15/04/2014,15/04/2014 - 15/04/2014,CONGRES / SYMPOSIUM,,
LABORATOIRE GLAXOSMITHKLINE,Association professionnel de santé,CLUB MEDICAL DE L'ARTOIS,16/01/2014,22/03/2014 - 22/03/2014,AUTRE : [PARTENARIAT],,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BARGIBANT PHILIPPE,15/05/2014,15/05/2014 - 15/05/2014,Autre : [Convention d'Hospitalité],,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DUSSUSSOIS SANDRINE,12/12/2013,12/12/2013 -,AUTRE : [CONVENTION HOSPITALITE],,
LABORATOIRES BOUCHARA - RECORDATI,Association professionnel de santé,CLUB MEDICAL DE L'ARTOIS,19/03/2014,22/03/2014 - 22/03/2014,AUTRE : PARTENARIAT,,
LABORATOIRES MAYOLY SPINDLER,Médecin,BLONDEL J MICHEL,09/10/2013,09/10/2013 -,AUTRE : [RP Table ronde actu Rhumatologie],,
MSD France,Association professionnel de santé,CLUB MEDICAL DE L ARTOIS,10/02/2012,10/02/2012 -,PRESTATION EV ENEMENTIELLE (STAND, AUTRE),,
MSD France,Association professionnel de santé,CLUB MEDICAL DE L ARTOIS,07/02/2013,07/02/2013 -,PRESTATION ÉVÈNEMENTIELLE (STAND, AUTRE),,
